;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;genero;total_genero
2127;2903409;Belmonte;Costa do Descobrimento;2010;total_mulheres;10639
2128;2903508;Belo Campo;Sudoeste Baiano;2010;total_mulheres;7901
2129;2903607;Biritinga;Sisal;2010;total_mulheres;7283
2130;2903706;Boa Nova;Médio Rio de Contas;2010;total_mulheres;7587
2131;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2010;total_mulheres;8857
2132;2903904;Bom Jesus da Lapa;Velho Chico;2010;total_mulheres;31804
2133;2903953;Bom Jesus da Serra;Sudoeste Baiano;2010;total_mulheres;4922
2134;2904001;Boninal;Chapada Diamantina;2010;total_mulheres;6993
2135;2904050;Bonito;Chapada Diamantina;2010;total_mulheres;7313
2136;2904100;Boquira;Bacia do Paramirim;2010;total_mulheres;11181
2137;2904209;Botuporã;Bacia do Paramirim;2010;total_mulheres;5546
2138;2904308;Brejões;Vale do Jiquiriçá;2010;total_mulheres;7168
2139;2904407;Brejolândia;Bacia do Rio Corrente;2010;total_mulheres;5279
2140;2904506;Brotas de Macaúbas;Velho Chico;2010;total_mulheres;5245
2141;2904605;Brumado;Sertão Produtivo;2010;total_mulheres;32855
2142;2904704;Buerarema;Litoral Sul;2010;total_mulheres;9298
2143;2904753;Buritirama;Bacia do Rio Grande;2010;total_mulheres;9398
2144;2904803;Caatiba;Médio Sudoeste da Bahia;2010;total_mulheres;5428
2145;2904852;Cabaceiras do Paraguaçu;Recôncavo;2010;total_mulheres;8778
2146;2904902;Cachoeira;Recôncavo;2010;total_mulheres;16573
2147;2905008;Caculé;Sertão Produtivo;2010;total_mulheres;11099
2148;2905107;Caém;Piemonte da Diamantina;2010;total_mulheres;5228
2149;2905156;Caetanos;Sudoeste Baiano;2010;total_mulheres;6585
2150;2905206;Caetité;Sertão Produtivo;2010;total_mulheres;24096
2151;2905305;Cafarnaum;Irecê;2010;total_mulheres;8445
2152;2905404;Cairu;Baixo Sul;2010;total_mulheres;7533
2153;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2010;total_mulheres;6339
2154;2905602;Camacan;Litoral Sul;2010;total_mulheres;15738
2155;2905701;Camaçari;Metropolitano de Salvador;2010;total_mulheres;122266
2156;2905800;Camamu;Baixo Sul;2010;total_mulheres;17281
2157;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2010;total_mulheres;13948
2158;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2010;total_mulheres;33152
2159;2906105;Canápolis;Bacia do Rio Corrente;2010;total_mulheres;4602
2160;2906204;Canarana;Irecê;2010;total_mulheres;11941
2161;2906303;Canavieiras;Litoral Sul;2010;total_mulheres;16247
2162;2906402;Candeal;Sisal;2010;total_mulheres;4396
2163;2906501;Candeias;Metropolitano de Salvador;2010;total_mulheres;42844
2164;2906600;Candiba;Sertão Produtivo;2010;total_mulheres;6395
2165;2906709;Cândido Sales;Sudoeste Baiano;2010;total_mulheres;13886
2166;2906808;Cansanção;Sisal;2010;total_mulheres;16348
2167;2906824;Canudos;Sertão do São Francisco;2010;total_mulheres;7735
2168;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2010;total_mulheres;5719
2169;2906873;Capim Grosso;Piemonte da Diamantina;2010;total_mulheres;13579
2170;2906899;Caraíbas;Sudoeste Baiano;2010;total_mulheres;5006
2171;2906907;Caravelas;Extremo Sul;2010;total_mulheres;10541
2172;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2010;total_mulheres;4397
2173;2907103;Carinhanha;Velho Chico;2010;total_mulheres;13857
2174;2907202;Casa Nova;Sertão do São Francisco;2010;total_mulheres;31849
2175;2907301;Castro Alves;Recôncavo;2010;total_mulheres;13140
2176;2907400;Catolândia;Bacia do Rio Grande;2010;total_mulheres;1258
2177;2907509;Catu;Litoral Norte e Agreste Baiano;2010;total_mulheres;26261
2178;2907558;Caturama;Bacia do Paramirim;2010;total_mulheres;4300
2179;2907608;Central;Irecê;2010;total_mulheres;8324
2180;2907707;Chorrochó;Itaparica;2010;total_mulheres;5292
2181;2907806;Cícero Dantas;Semiárido Nordeste II;2010;total_mulheres;16440
2182;2907905;Cipó;Semiárido Nordeste II;2010;total_mulheres;8077
2183;2908002;Coaraci;Litoral Sul;2010;total_mulheres;10690
2184;2908101;Côcos;Bacia do Rio Corrente;2010;total_mulheres;8850
2185;2908200;Conceição da Feira;Portal do Sertão;2010;total_mulheres;10469
2186;2908309;Conceição do Almeida;Recôncavo;2010;total_mulheres;9185
2187;2908408;Conceição do Coité;Sisal;2010;total_mulheres;31333
2188;2908507;Conceição do Jacuípe;Portal do Sertão;2010;total_mulheres;15564
2189;2908606;Conde;Litoral Norte e Agreste Baiano;2010;total_mulheres;11786
2190;2908705;Condeúba;Sudoeste Baiano;2010;total_mulheres;8628
2191;2908804;Contendas do Sincorá;Sertão Produtivo;2010;total_mulheres;2283
2192;2908903;Coração de Maria;Portal do Sertão;2010;total_mulheres;11560
2193;2909000;Cordeiros;Sudoeste Baiano;2010;total_mulheres;4120
2194;2909109;Coribe;Bacia do Rio Corrente;2010;total_mulheres;7108
2195;2909208;Coronel João Sá;Semiárido Nordeste II;2010;total_mulheres;8270
2196;2909307;Correntina;Bacia do Rio Corrente;2010;total_mulheres;15486
2197;2909406;Cotegipe;Bacia do Rio Grande;2010;total_mulheres;6521
2198;2909505;Cravolândia;Vale do Jiquiriçá;2010;total_mulheres;2484
2199;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2010;total_mulheres;9810
2200;2909703;Cristópolis;Bacia do Rio Grande;2010;total_mulheres;6411
2201;2909802;Cruz das Almas;Recôncavo;2010;total_mulheres;30924
2202;2909901;Curaçá;Sertão do São Francisco;2010;total_mulheres;15701
2203;2910008;Dário Meira;Médio Rio de Contas;2010;total_mulheres;6110
2204;2910057;Dias D'Ávila;Metropolitano de Salvador;2010;total_mulheres;33622
2205;2910107;Dom Basílio;Sertão Produtivo;2010;total_mulheres;5485
2206;2910206;Dom Macedo Costa;Recôncavo;2010;total_mulheres;1977
2207;2910305;Elísio Medrado;Vale do Jiquiriçá;2010;total_mulheres;3990
2208;2910404;Encruzilhada;Sudoeste Baiano;2010;total_mulheres;11390
2209;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2010;total_mulheres;20241
2210;2900504;Érico Cardoso;Bacia do Paramirim;2010;total_mulheres;5437
2211;2910602;Esplanada;Litoral Norte e Agreste Baiano;2010;total_mulheres;16468
2212;2910701;Euclides da Cunha;Semiárido Nordeste II;2010;total_mulheres;27970
2213;2910727;Eunápolis;Costa do Descobrimento;2010;total_mulheres;50800
2214;2910750;Fátima;Semiárido Nordeste II;2010;total_mulheres;8703
2215;2910776;Feira da Mata;Velho Chico;2010;total_mulheres;2987
2216;2910800;Feira de Santana;Portal do Sertão;2010;total_mulheres;292643
2217;2910859;Filadélfia;Piemonte Norte do Itapicuru;2010;total_mulheres;8303
2218;2910909;Firmino Alves;Médio Sudoeste da Bahia;2010;total_mulheres;2652
2219;2911006;Floresta Azul;Litoral Sul;2010;total_mulheres;5222
2220;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2010;total_mulheres;10868
2221;2911204;Gandu;Baixo Sul;2010;total_mulheres;15233
2222;2911253;Gavião;Bacia do Jacuípe;2010;total_mulheres;2205
2223;2911303;Gentio do Ouro;Irecê;2010;total_mulheres;5174
2224;2911402;Glória;Itaparica;2010;total_mulheres;7537
2225;2911501;Gongogi;Médio Rio de Contas;2010;total_mulheres;4122
2226;2911600;Governador Mangabeira;Recôncavo;2010;total_mulheres;10321
2227;2911659;Guajeru;Sudoeste Baiano;2010;total_mulheres;5170
2228;2911709;Guanambi;Sertão Produtivo;2010;total_mulheres;40352
2229;2911808;Guaratinga;Costa do Descobrimento;2010;total_mulheres;10547
2230;2911857;Heliópolis;Semiárido Nordeste II;2010;total_mulheres;6526
2231;2911907;Iaçu;Piemonte do Paraguaçu;2010;total_mulheres;13105
2232;2912004;Ibiassucê;Sertão Produtivo;2010;total_mulheres;4965
2233;2912103;Ibicaraí;Litoral Sul;2010;total_mulheres;12384
2234;2912202;Ibicoara;Chapada Diamantina;2010;total_mulheres;8528
2235;2912301;Ibicuí;Médio Sudoeste da Bahia;2010;total_mulheres;7722
2236;2912400;Ibipeba;Irecê;2010;total_mulheres;8250
2237;2912509;Ibipitanga;Bacia do Paramirim;2010;total_mulheres;7123
2238;2912608;Ibiquera;Piemonte do Paraguaçu;2010;total_mulheres;2337
2239;2912707;Ibirapitanga;Baixo Sul;2010;total_mulheres;11064
2240;2912806;Ibirapoã;Extremo Sul;2010;total_mulheres;3858
2241;2912905;Ibirataia;Médio Rio de Contas;2010;total_mulheres;9503
2242;2913002;Ibitiara;Chapada Diamantina;2010;total_mulheres;7813
2243;2913101;Ibititá;Irecê;2010;total_mulheres;8782
2244;2913200;Ibotirama;Velho Chico;2010;total_mulheres;12622
2245;2913309;Ichu;Sisal;2010;total_mulheres;2667
2246;2913408;Igaporã;Velho Chico;2010;total_mulheres;7562
2247;2913457;Igrapiúna;Baixo Sul;2010;total_mulheres;6301
2248;2913507;Iguaí;Médio Sudoeste da Bahia;2010;total_mulheres;12582
2249;2913606;Ilhéus;Litoral Sul;2010;total_mulheres;94796
2250;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2010;total_mulheres;18278
2251;2913804;Ipecaetá;Portal do Sertão;2010;total_mulheres;7745
2252;2913903;Ipiaú;Médio Rio de Contas;2010;total_mulheres;22559
2253;2914000;Ipirá;Bacia do Jacuípe;2010;total_mulheres;30267
2254;2914109;Ipupiara;Irecê;2010;total_mulheres;4544
2255;2914208;Irajuba;Vale do Jiquiriçá;2010;total_mulheres;3496
2256;2914307;Iramaia;Chapada Diamantina;2010;total_mulheres;5823
2257;2914406;Iraquara;Chapada Diamantina;2010;total_mulheres;11357
2258;2914505;Irará;Portal do Sertão;2010;total_mulheres;14169
2259;2914604;Irecê;Irecê;2010;total_mulheres;34163
2260;2914653;Itabela;Costa do Descobrimento;2010;total_mulheres;13909
2261;2914703;Itaberaba;Piemonte do Paraguaçu;2010;total_mulheres;31696
2262;2914802;Itabuna;Litoral Sul;2010;total_mulheres;107731
2263;2914901;Itacaré;Litoral Sul;2010;total_mulheres;11621
2264;2915007;Itaeté;Chapada Diamantina;2010;total_mulheres;7411
2265;2915106;Itagi;Médio Rio de Contas;2010;total_mulheres;6463
2266;2915205;Itagibá;Médio Rio de Contas;2010;total_mulheres;7389
2267;2915304;Itagimirim;Costa do Descobrimento;2010;total_mulheres;3554
2268;2915353;Itaguaçu da Bahia;Irecê;2010;total_mulheres;6250
2269;2915403;Itaju do Colônia;Litoral Sul;2010;total_mulheres;3610
2270;2915502;Itajuípe;Litoral Sul;2010;total_mulheres;10629
2271;2915601;Itamaraju;Extremo Sul;2010;total_mulheres;31609
2272;2915700;Itamari;Médio Rio de Contas;2010;total_mulheres;3867
2273;2915809;Itambé;Médio Sudoeste da Bahia;2010;total_mulheres;11506
2274;2915908;Itanagra;Litoral Norte e Agreste Baiano;2010;total_mulheres;3713
2275;2916005;Itanhém;Extremo Sul;2010;total_mulheres;9921
2276;2916104;Itaparica;Metropolitano de Salvador;2010;total_mulheres;10559
2277;2916203;Itapé;Litoral Sul;2010;total_mulheres;5387
2278;2916302;Itapebi;Costa do Descobrimento;2010;total_mulheres;5235
2279;2916401;Itapetinga;Médio Sudoeste da Bahia;2010;total_mulheres;34824
2280;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2010;total_mulheres;15794
2281;2916609;Itapitanga;Litoral Sul;2010;total_mulheres;5029
2282;2916708;Itaquara;Vale do Jiquiriçá;2010;total_mulheres;3836
2283;2916807;Itarantim;Médio Sudoeste da Bahia;2010;total_mulheres;9016
2284;2916856;Itatim;Piemonte do Paraguaçu;2010;total_mulheres;7270
2285;2916906;Itiruçu;Vale do Jiquiriçá;2010;total_mulheres;6452
2286;2917003;Itiúba;Sisal;2010;total_mulheres;17796
2287;2917102;Itororó;Médio Sudoeste da Bahia;2010;total_mulheres;9924
2288;2917201;Ituaçu;Sertão Produtivo;2010;total_mulheres;9096
2289;2917300;Ituberá;Baixo Sul;2010;total_mulheres;13203
2290;2917334;Iuiu;Sertão Produtivo;2010;total_mulheres;5254
2291;2917359;Jaborandi;Bacia do Rio Corrente;2010;total_mulheres;4313
2292;2917409;Jacaraci;Sudoeste Baiano;2010;total_mulheres;6725
2293;2917508;Jacobina;Piemonte da Diamantina;2010;total_mulheres;40919
2294;2917607;Jaguaquara;Vale do Jiquiriçá;2010;total_mulheres;25969
2295;2917706;Jaguarari;Piemonte Norte do Itapicuru;2010;total_mulheres;14905
2296;2917805;Jaguaripe;Baixo Sul;2010;total_mulheres;8018
2297;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2010;total_mulheres;5022
2298;2918001;Jequié;Médio Rio de Contas;2010;total_mulheres;78283
2299;2918100;Jeremoabo;Semiárido Nordeste II;2010;total_mulheres;18662
2300;2918209;Jiquiriçá;Vale do Jiquiriçá;2010;total_mulheres;6963
2301;2918308;Jitaúna;Médio Rio de Contas;2010;total_mulheres;6991
2302;2918357;João Dourado;Irecê;2010;total_mulheres;11166
2303;2918407;Juazeiro;Sertão do São Francisco;2010;total_mulheres;100880
2304;2918456;Jucuruçu;Extremo Sul;2010;total_mulheres;4891
2305;2918506;Jussara;Irecê;2010;total_mulheres;7240
2306;2918555;Jussari;Litoral Sul;2010;total_mulheres;3194
2307;2918605;Jussiape;Chapada Diamantina;2010;total_mulheres;4124
2308;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2010;total_mulheres;1871
2309;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;2010;total_mulheres;4118
2310;2918753;Lagoa Real;Sertão Produtivo;2010;total_mulheres;6734
2311;2918803;Laje;Vale do Jiquiriçá;2010;total_mulheres;10915
2312;2918902;Lajedão;Extremo Sul;2010;total_mulheres;1896
2313;2919009;Lajedinho;Piemonte do Paraguaçu;2010;total_mulheres;1891
2314;2919108;Lamarão;Sisal;2010;total_mulheres;4799
2315;2919157;Lapão;Irecê;2010;total_mulheres;12563
2316;2919207;Lauro de Freitas;Metropolitano de Salvador;2010;total_mulheres;84173
2317;2919306;Lençóis;Chapada Diamantina;2010;total_mulheres;5158
2318;2919405;Licínio de Almeida;Sudoeste Baiano;2010;total_mulheres;6035
2319;2919504;Livramento de N. Senhora;Sertão Produtivo;2010;total_mulheres;21201
2320;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2010;total_mulheres;29049
2321;2919603;Macajuba;Piemonte do Paraguaçu;2010;total_mulheres;5709
2322;2919702;Macarani;Médio Sudoeste da Bahia;2010;total_mulheres;8510
2323;2919801;Macaúbas;Bacia do Paramirim;2010;total_mulheres;23510
2324;2919900;Macururé;Itaparica;2010;total_mulheres;4072
2325;2919926;Madre de Deus;Metropolitano de Salvador;2010;total_mulheres;8999
2326;2919959;Maetinga;Sudoeste Baiano;2010;total_mulheres;3457
2327;2920007;Maiquinique;Médio Sudoeste da Bahia;2010;total_mulheres;4238
2328;2920106;Mairi;Bacia do Jacuípe;2010;total_mulheres;9771
2329;2920205;Malhada;Velho Chico;2010;total_mulheres;7729
2330;2920304;Malhada de Pedras;Sertão Produtivo;2010;total_mulheres;4146
2331;2920403;Manoel Vitorino;Médio Rio de Contas;2010;total_mulheres;7049
2332;2920452;Mansidão;Bacia do Rio Grande;2010;total_mulheres;6007
2333;2920502;Maracás;Vale do Jiquiriçá;2010;total_mulheres;12409
2334;2920601;Maragogipe;Recôncavo;2010;total_mulheres;21299
2335;2920700;Maraú;Litoral Sul;2010;total_mulheres;9025
2336;2920809;Marcionílio Souza;Chapada Diamantina;2010;total_mulheres;5202
2337;2920908;Mascote;Litoral Sul;2010;total_mulheres;7089
2338;2921005;Mata de São João;Litoral Norte e Agreste Baiano;2010;total_mulheres;20304
2339;2921054;Matina;Velho Chico;2010;total_mulheres;5471
2340;2921104;Medeiros Neto;Extremo Sul;2010;total_mulheres;10511
2341;2921203;Miguel Calmon;Piemonte da Diamantina;2010;total_mulheres;13278
2342;2921302;Milagres;Vale do Jiquiriçá;2010;total_mulheres;5303
2343;2921401;Mirangaba;Piemonte da Diamantina;2010;total_mulheres;8103
2344;2921450;Mirante;Sudoeste Baiano;2010;total_mulheres;5114
2345;2921500;Monte Santo;Sisal;2010;total_mulheres;25752
2346;2921609;Morpará;Velho Chico;2010;total_mulheres;4039
2347;2921708;Morro do Chapéu;Chapada Diamantina;2010;total_mulheres;17476
2348;2921807;Mortugaba;Sudoeste Baiano;2010;total_mulheres;6250
2349;2921906;Mucugê;Chapada Diamantina;2010;total_mulheres;5317
2350;2922003;Mucuri;Extremo Sul;2010;total_mulheres;17840
2351;2922052;Mulungu do Morro;Irecê;2010;total_mulheres;6074
2352;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;total_mulheres;12030
2353;2922201;Muniz Ferreira;Recôncavo;2010;total_mulheres;3636
2354;2922250;Muquém do São Francisco;Velho Chico;2010;total_mulheres;4823
2355;2922300;Muritiba;Recôncavo;2010;total_mulheres;15173
2356;2922409;Mutuípe;Vale do Jiquiriçá;2010;total_mulheres;10852
2357;2922508;Nazaré;Recôncavo;2010;total_mulheres;14049
2358;2922607;Nilo Peçanha;Baixo Sul;2010;total_mulheres;6066
2359;2922656;Nordestina;Sisal;2010;total_mulheres;5964
2360;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;total_mulheres;8142
2361;2922730;Nova Fátima;Bacia do Jacuípe;2010;total_mulheres;3809
2362;2922755;Nova Ibiá;Médio Rio de Contas;2010;total_mulheres;3156
2363;2922805;Nova Itarana;Vale do Jiquiriçá;2010;total_mulheres;3664
2364;2922854;Nova Redenção;Chapada Diamantina;2010;total_mulheres;3965
2365;2922904;Nova Soure;Semiárido Nordeste II;2010;total_mulheres;12006
2366;2923001;Nova Viçosa;Extremo Sul;2010;total_mulheres;19138
2367;2923035;Novo Horizonte;Chapada Diamantina;2010;total_mulheres;5171
2368;2923050;Novo Triunfo;Semiárido Nordeste II;2010;total_mulheres;7518
2369;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;total_mulheres;12653
2370;2923209;Oliveira dos Brejinhos;Velho Chico;2010;total_mulheres;10700
2371;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;total_mulheres;4081
2372;2923357;Ourolândia;Piemonte da Diamantina;2010;total_mulheres;8063
2373;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;total_mulheres;10176
2374;2923506;Palmeiras;Chapada Diamantina;2010;total_mulheres;4236
2375;2923605;Paramirim;Bacia do Paramirim;2010;total_mulheres;10436
2376;2923704;Paratinga;Velho Chico;2010;total_mulheres;14574
2377;2923803;Paripiranga;Semiárido Nordeste II;2010;total_mulheres;14108
2378;2923902;Pau Brasil;Litoral Sul;2010;total_mulheres;5357
2379;2924009;Paulo Afonso;Itaparica;2010;total_mulheres;56426
2380;2924058;Pé de Serra;Bacia do Jacuípe;2010;total_mulheres;6935
2381;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;total_mulheres;3482
2382;2924207;Pedro Alexandre;Semiárido Nordeste II;2010;total_mulheres;8312
2383;2924306;Piatã;Chapada Diamantina;2010;total_mulheres;9248
2384;2924405;Pilão Arcado;Sertão do São Francisco;2010;total_mulheres;16177
2385;2924504;Pindaí;Sertão Produtivo;2010;total_mulheres;7611
2386;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;total_mulheres;9792
2387;2924652;Pintadas;Bacia do Jacuípe;2010;total_mulheres;5144
2388;2924678;Piraí do Norte;Baixo Sul;2010;total_mulheres;4605
2389;2924702;Piripá;Sudoeste Baiano;2010;total_mulheres;6343
2390;2924801;Piritiba;Piemonte do Paraguaçu;2010;total_mulheres;11112
2391;2924900;Planaltino;Vale do Jiquiriçá;2010;total_mulheres;4248
2392;2925006;Planalto;Sudoeste Baiano;2010;total_mulheres;12389
2393;2925105;Poções;Sudoeste Baiano;2010;total_mulheres;22939
2394;2925204;Pojuca;Litoral Norte e Agreste Baiano;2010;total_mulheres;16988
2395;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;total_mulheres;7818
2396;2925303;Porto Seguro;Costa do Descobrimento;2010;total_mulheres;63440
2397;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;total_mulheres;4744
2398;2925501;Prado;Extremo Sul;2010;total_mulheres;13637
2399;2925600;Presidente Dutra;Irecê;2010;total_mulheres;6758
2400;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2010;total_mulheres;6674
2401;2925758;Presidente Tancredo Neves;Baixo Sul;2010;total_mulheres;11634
2402;2925808;Queimadas;Sisal;2010;total_mulheres;12317
2403;2925907;Quijingue;Sisal;2010;total_mulheres;13217
2404;2925931;Quixabeira;Bacia do Jacuípe;2010;total_mulheres;4675
2405;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;total_mulheres;11738
2406;2926004;Remanso;Sertão do São Francisco;2010;total_mulheres;19506
2407;2926103;Retirolândia;Sisal;2010;total_mulheres;6030
2408;2926202;Riachão das Neves;Bacia do Rio Grande;2010;total_mulheres;10497
2409;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;total_mulheres;17003
2410;2926400;Riacho de Santana;Velho Chico;2010;total_mulheres;15052
2411;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;total_mulheres;7042
2412;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;total_mulheres;24142
2413;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;total_mulheres;4128
2414;2926707;Rio de Contas;Chapada Diamantina;2010;total_mulheres;6774
2415;2926806;Rio do Antônio;Sertão Produtivo;2010;total_mulheres;7374
2416;2926905;Rio do Pires;Bacia do Paramirim;2010;total_mulheres;5990
2417;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;total_mulheres;18510
2418;2927101;Rodelas;Itaparica;2010;total_mulheres;3940
2419;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;total_mulheres;15338
2420;2927309;Salinas da Margarida;Metropolitano de Salvador;2010;total_mulheres;6902
2421;2927408;Salvador;Metropolitano de Salvador;2010;total_mulheres;1426759
2422;2927507;Santa Bárbara;Portal do Sertão;2010;total_mulheres;9764
2423;2927606;Santa Brígida;Semiárido Nordeste II;2010;total_mulheres;7345
2424;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;total_mulheres;12933
2425;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;total_mulheres;3251
2426;2927903;Santa Inês;Vale do Jiquiriçá;2010;total_mulheres;5228
2427;2928059;Santa Luzia;Litoral Sul;2010;total_mulheres;6293
2428;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;total_mulheres;19972
2429;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;total_mulheres;12678
2430;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;total_mulheres;4826
2431;2928000;Santaluz;Sisal;2010;total_mulheres;17218
2432;2928208;Santana;Bacia do Rio Corrente;2010;total_mulheres;12199
2433;2928307;Santanópolis;Portal do Sertão;2010;total_mulheres;4530
2434;2928604;Santo Amaro;Recôncavo;2010;total_mulheres;30045
2435;2928703;Santo Antônio de Jesus;Recôncavo;2010;total_mulheres;48020
2436;2928802;Santo Estevão;Portal do Sertão;2010;total_mulheres;24974
2437;2928901;São Desidério;Bacia do Rio Grande;2010;total_mulheres;13129
2438;2928950;São Domingos;Sisal;2010;total_mulheres;4635
2439;2929107;São Felipe;Recôncavo;2010;total_mulheres;10222
2440;2929008;São Félix;Recôncavo;2010;total_mulheres;7216
2441;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;total_mulheres;6512
2442;2929206;São Francisco do Conde;Recôncavo;2010;total_mulheres;16980
2443;2929255;São Gabriel;Irecê;2010;total_mulheres;8978
2444;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;total_mulheres;17264
2445;2929354;São José da Vitória;Litoral Sul;2010;total_mulheres;2813
2446;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;total_mulheres;5086
2447;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;total_mulheres;5136
2448;2929503;São Sebastião do Passé;Recôncavo;2010;total_mulheres;21445
2449;2929602;Sapeaçu;Recôncavo;2010;total_mulheres;8607
2450;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;total_mulheres;9397
2451;2929750;Saubara;Recôncavo;2010;total_mulheres;5719
2452;2929800;Saúde;Piemonte da Diamantina;2010;total_mulheres;5912
2453;2929909;Seabra;Chapada Diamantina;2010;total_mulheres;21113
2454;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;total_mulheres;5117
2455;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;total_mulheres;38399
2456;2930204;Sento Sé;Sertão do São Francisco;2010;total_mulheres;18148
2457;2930154;Serra do Ramalho;Velho Chico;2010;total_mulheres;15261
2458;2930303;Serra Dourada;Bacia do Rio Corrente;2010;total_mulheres;8869
2459;2930402;Serra Preta;Bacia do Jacuípe;2010;total_mulheres;7814
2460;2930501;Serrinha;Sisal;2010;total_mulheres;39082
2461;2930600;Serrolândia;Piemonte da Diamantina;2010;total_mulheres;6304
2462;2930709;Simões Filho;Metropolitano de Salvador;2010;total_mulheres;60034
2463;2930758;Sítio do Mato;Velho Chico;2010;total_mulheres;5785
2464;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;total_mulheres;6310
2465;2930774;Sobradinho;Sertão do São Francisco;2010;total_mulheres;11201
2466;2930808;Souto Soares;Chapada Diamantina;2010;total_mulheres;7846
2467;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;total_mulheres;5492
2468;2931004;Tanhaçu;Sertão Produtivo;2010;total_mulheres;9942
2469;2931053;Tanque Novo;Bacia do Paramirim;2010;total_mulheres;8002
2470;2931103;Tanquinho;Portal do Sertão;2010;total_mulheres;4031
2471;2931202;Taperoá;Baixo Sul;2010;total_mulheres;9162
2472;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;total_mulheres;8179
2473;2931350;Teixeira de Freitas;Extremo Sul;2010;total_mulheres;70264
2474;2931400;Teodoro Sampaio;Portal do Sertão;2010;total_mulheres;4039
2475;2931509;Teofilândia;Sisal;2010;total_mulheres;10681
2476;2931608;Teolândia;Baixo Sul;2010;total_mulheres;7111
2477;2931707;Terra Nova;Portal do Sertão;2010;total_mulheres;6582
2478;2931806;Tremedal;Sudoeste Baiano;2010;total_mulheres;8497
2479;2931905;Tucano;Sisal;2010;total_mulheres;26164
2480;2932002;Uauá;Sertão do São Francisco;2010;total_mulheres;12076
2481;2932101;Ubaíra;Vale do Jiquiriçá;2010;total_mulheres;9715
2482;2932200;Ubaitaba;Litoral Sul;2010;total_mulheres;10591
2483;2932309;Ubatã;Médio Rio de Contas;2010;total_mulheres;12516
2484;2932408;Uibaí;Irecê;2010;total_mulheres;6657
2485;2932457;Umburanas;Piemonte da Diamantina;2010;total_mulheres;8223
2486;2932507;Una;Litoral Sul;2010;total_mulheres;11553
2487;2932606;Urandi;Sertão Produtivo;2010;total_mulheres;8135
2488;2932705;Uruçuca;Litoral Sul;2010;total_mulheres;9980
2489;2932804;Utinga;Chapada Diamantina;2010;total_mulheres;9237
2490;2932903;Valença;Baixo Sul;2010;total_mulheres;45142
2491;2933000;Valente;Sisal;2010;total_mulheres;12408
2492;2933059;Várzea da Roça;Bacia do Jacuípe;2010;total_mulheres;6802
2493;2933109;Várzea do Poço;Bacia do Jacuípe;2010;total_mulheres;4306
2494;2933158;Várzea Nova;Piemonte da Diamantina;2010;total_mulheres;6451
2495;2933174;Varzedo;Recôncavo;2010;total_mulheres;4575
