codigo_municipio;Territorios.de.Identidade;Ano;faixa_etarias;total_faixa;sexo_num
2927606;Semiárido Nordeste II;1991;Entre.90.a.94;0;1
2927705;Costa do Descobrimento;1991;Entre.90.a.94;0;1
2927804;Médio Sudoeste da Bahia;1991;Entre.90.a.94;0;1
2927903;Vale do Jiquiriçá;1991;Entre.90.a.94;0;1
2928059;Litoral Sul;1991;Entre.90.a.94;0;1
2928109;Bacia do Rio Corrente;1991;Entre.90.a.94;0;1
2928406;Bacia do Rio Grande;1991;Entre.90.a.94;0;1
2928505;Piemonte do Paraguaçu;1991;Entre.90.a.94;0;1
2928000;Sisal;1991;Entre.90.a.94;0;1
2928208;Bacia do Rio Corrente;1991;Entre.90.a.94;0;1
2928307;Portal do Sertão;1991;Entre.90.a.94;0;1
2928604;Recôncavo;1991;Entre.90.a.94;0;1
2928703;Recôncavo;1991;Entre.90.a.94;0;1
2928802;Portal do Sertão;1991;Entre.90.a.94;0;1
2928901;Bacia do Rio Grande;1991;Entre.90.a.94;0;1
2928950;Sisal;1991;Entre.90.a.94;0;1
2929107;Recôncavo;1991;Entre.90.a.94;0;1
2929008;Recôncavo;1991;Entre.90.a.94;0;1
2929057;Bacia do Rio Corrente;1991;Entre.90.a.94;0;1
2929206;Recôncavo;1991;Entre.90.a.94;0;1
2929255;Irecê;1991;Entre.90.a.94;0;1
2929305;Portal do Sertão;1991;Entre.90.a.94;0;1
2929354;Litoral Sul;1991;Entre.90.a.94;0;1
2929370;Bacia do Jacuípe;1991;Entre.90.a.94;0;1
2929404;Vale do Jiquiriçá;1991;Entre.90.a.94;0;1
2929503;Recôncavo;1991;Entre.90.a.94;0;1
2929602;Recôncavo;1991;Entre.90.a.94;0;1
2929701;Litoral Norte e Agreste Baiano;1991;Entre.90.a.94;0;1
2929750;Recôncavo;1991;Entre.90.a.94;0;1
2929800;Piemonte da Diamantina;1991;Entre.90.a.94;0;1
2929909;Chapada Diamantina;1991;Entre.90.a.94;0;1
2930006;Sertão Produtivo;1991;Entre.90.a.94;0;1
2930105;Piemonte Norte do Itapicuru;1991;Entre.90.a.94;0;1
2930204;Sertão do São Francisco;1991;Entre.90.a.94;0;1
2930154;Velho Chico;1991;Entre.90.a.94;0;1
2930303;Bacia do Rio Corrente;1991;Entre.90.a.94;0;1
2930402;Bacia do Jacuípe;1991;Entre.90.a.94;0;1
2930501;Sisal;1991;Entre.90.a.94;0;1
2930600;Piemonte da Diamantina;1991;Entre.90.a.94;0;1
2930709;Metropolitano de Salvador;1991;Entre.90.a.94;0;1
2930758;Velho Chico;1991;Entre.90.a.94;0;1
2930766;Semiárido Nordeste II;1991;Entre.90.a.94;0;1
2930774;Sertão do São Francisco;1991;Entre.90.a.94;0;1
2930808;Chapada Diamantina;1991;Entre.90.a.94;0;1
2930907;Bacia do Rio Corrente;1991;Entre.90.a.94;0;1
2931004;Sertão Produtivo;1991;Entre.90.a.94;0;1
2931053;Bacia do Paramirim;1991;Entre.90.a.94;0;1
2931103;Portal do Sertão;1991;Entre.90.a.94;0;1
2931202;Baixo Sul;1991;Entre.90.a.94;0;1
2931301;Piemonte do Paraguaçu;1991;Entre.90.a.94;0;1
2931350;Extremo Sul;1991;Entre.90.a.94;0;1
2931400;Portal do Sertão;1991;Entre.90.a.94;0;1
2931509;Sisal;1991;Entre.90.a.94;0;1
2931608;Baixo Sul;1991;Entre.90.a.94;0;1
2931707;Portal do Sertão;1991;Entre.90.a.94;0;1
2931806;Vitória da Conquista;1991;Entre.90.a.94;0;1
2931905;Sisal;1991;Entre.90.a.94;0;1
2932002;Sertão do São Francisco;1991;Entre.90.a.94;0;1
2932101;Vale do Jiquiriçá;1991;Entre.90.a.94;0;1
2932200;Litoral Sul;1991;Entre.90.a.94;0;1
2932309;Médio Rio de Contas;1991;Entre.90.a.94;0;1
2932408;Irecê;1991;Entre.90.a.94;0;1
2932457;Piemonte da Diamantina;1991;Entre.90.a.94;0;1
2932507;Litoral Sul;1991;Entre.90.a.94;0;1
2932606;Sertão Produtivo;1991;Entre.90.a.94;0;1
2932705;Litoral Sul;1991;Entre.90.a.94;0;1
2932804;Chapada Diamantina;1991;Entre.90.a.94;0;1
2932903;Baixo Sul;1991;Entre.90.a.94;0;1
2933000;Sisal;1991;Entre.90.a.94;0;1
2933059;Bacia do Jacuípe;1991;Entre.90.a.94;0;1
2933109;Bacia do Jacuípe;1991;Entre.90.a.94;0;1
2933158;Piemonte da Diamantina;1991;Entre.90.a.94;0;1
2933174;Recôncavo;1991;Entre.90.a.94;0;1
2933208;Metropolitano de Salvador;1991;Entre.90.a.94;0;1
2933257;Extremo Sul;1991;Entre.90.a.94;0;1
2933307;Vitória da Conquista;1991;Entre.90.a.94;0;1
2933406;Chapada Diamantina;1991;Entre.90.a.94;0;1
2933455;Bacia do Rio Grande;1991;Entre.90.a.94;0;1
2933505;Baixo Sul;1991;Entre.90.a.94;0;1
2933604;Irecê;1991;Entre.90.a.94;0;1
2900108;Chapada Diamantina;2000;Entre.95.a.99;0;1
2900207;Itaparica;2000;Entre.95.a.99;0;1
2900306;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-5;1
2900355;Semiárido Nordeste II;2000;Entre.95.a.99;-13;1
2900405;Portal do Sertão;2000;Entre.95.a.99;0;1
2900603;Médio Rio de Contas;2000;Entre.95.a.99;-3;1
2900702;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2900801;Extremo Sul;2000;Entre.95.a.99;-10;1
2900900;Litoral Sul;2000;Entre.95.a.99;-25;1
2901007;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2901106;Portal do Sertão;2000;Entre.95.a.99;0;1
2901155;Irecê;2000;Entre.95.a.99;0;1
2901205;Vitória da Conquista;2000;Entre.95.a.99;0;1
2901304;Chapada Diamantina;2000;Entre.95.a.99;0;1
2901353;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;0;1
2901403;Bacia do Rio Grande;2000;Entre.95.a.99;-22;1
2901502;Portal do Sertão;2000;Entre.95.a.99;0;1
2901601;Semiárido Nordeste II;2000;Entre.95.a.99;-5;1
2901700;Portal do Sertão;2000;Entre.95.a.99;-8;1
2901809;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;-5;1
2901908;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2901957;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2902054;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2902005;Vitória da Conquista;2000;Entre.95.a.99;0;1
2902104;Sisal;2000;Entre.95.a.99;-4;1
2902203;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-14;1
2902252;Litoral Sul;2000;Entre.95.a.99;-9;1
2902302;Baixo Sul;2000;Entre.95.a.99;0;1
2902401;Litoral Sul;2000;Entre.95.a.99;0;1
2902500;Bacia do Rio Grande;2000;Entre.95.a.99;-10;1
2902609;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2902658;Semiárido Nordeste II;2000;Entre.95.a.99;-9;1
2902708;Velho Chico;2000;Entre.95.a.99;0;1
2902807;Chapada Diamantina;2000;Entre.95.a.99;0;1
2902906;Vitória da Conquista;2000;Entre.95.a.99;0;1
2903003;Irecê;2000;Entre.95.a.99;0;1
2903102;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2903201;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2903235;Irecê;2000;Entre.95.a.99;-15;1
2903300;Litoral Sul;2000;Entre.95.a.99;0;1
2903276;Sisal;NA;Entre.95.a.99;NA;0
2903409;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2903508;Vitória da Conquista;2000;Entre.95.a.99;0;1
2903607;Sisal;2000;Entre.95.a.99;0;1
2903706;Médio Rio de Contas;2000;Entre.95.a.99;-6;1
2903805;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2903904;Velho Chico;2000;Entre.95.a.99;0;1
2903953;Vitória da Conquista;2000;Entre.95.a.99;-14;1
2904001;Chapada Diamantina;2000;Entre.95.a.99;-4;1
2904050;Chapada Diamantina;2000;Entre.95.a.99;0;1
2904100;Bacia do Paramirim;2000;Entre.95.a.99;0;1
2904209;Bacia do Paramirim;2000;Entre.95.a.99;-18;1
2904308;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2904407;Bacia do Rio Corrente;2000;Entre.95.a.99;-17;1
2904506;Velho Chico;2000;Entre.95.a.99;0;1
2904605;Sertão Produtivo;2000;Entre.95.a.99;0;1
2904704;Litoral Sul;2000;Entre.95.a.99;-49;1
2904753;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2904803;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-8;1
2904852;Recôncavo;2000;Entre.95.a.99;0;1
2904902;Recôncavo;2000;Entre.95.a.99;0;1
2905008;Sertão Produtivo;2000;Entre.95.a.99;-7;1
2905107;Piemonte da Diamantina;2000;Entre.95.a.99;0;1
2905156;Vitória da Conquista;2000;Entre.95.a.99;0;1
2905206;Sertão Produtivo;2000;Entre.95.a.99;0;1
2905305;Irecê;2000;Entre.95.a.99;0;1
2905404;Baixo Sul;2000;Entre.95.a.99;0;1
2905503;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;-5;1
2905602;Litoral Sul;2000;Entre.95.a.99;0;1
2905701;Metropolitano de Salvador;2000;Entre.95.a.99;-10;1
2905800;Baixo Sul;2000;Entre.95.a.99;0;1
2905909;Sertão do São Francisco;2000;Entre.95.a.99;0;1
2906006;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;0;1
2906105;Bacia do Rio Corrente;2000;Entre.95.a.99;0;1
2906204;Irecê;2000;Entre.95.a.99;0;1
2906303;Litoral Sul;2000;Entre.95.a.99;0;1
2906402;Sisal;2000;Entre.95.a.99;-14;1
2906501;Metropolitano de Salvador;2000;Entre.95.a.99;0;1
2906600;Sertão Produtivo;2000;Entre.95.a.99;0;1
2906709;Vitória da Conquista;2000;Entre.95.a.99;0;1
2906808;Sisal;2000;Entre.95.a.99;-27;1
2906824;Sertão do São Francisco;2000;Entre.95.a.99;0;1
2906857;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2906873;Piemonte da Diamantina;2000;Entre.95.a.99;-6;1
2906899;Vitória da Conquista;2000;Entre.95.a.99;0;1
2906907;Extremo Sul;2000;Entre.95.a.99;0;1
2907004;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2907103;Velho Chico;2000;Entre.95.a.99;0;1
2907202;Sertão do São Francisco;2000;Entre.95.a.99;0;1
2907301;Recôncavo;2000;Entre.95.a.99;-22;1
2907400;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2907509;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2907558;Bacia do Paramirim;2000;Entre.95.a.99;-10;1
2907608;Irecê;2000;Entre.95.a.99;-4;1
2907707;Itaparica;2000;Entre.95.a.99;-3;1
2907806;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2907905;Semiárido Nordeste II;2000;Entre.95.a.99;-22;1
2908002;Litoral Sul;2000;Entre.95.a.99;0;1
2908101;Bacia do Rio Corrente;2000;Entre.95.a.99;-8;1
2908200;Portal do Sertão;2000;Entre.95.a.99;0;1
2908309;Recôncavo;2000;Entre.95.a.99;0;1
2908408;Sisal;2000;Entre.95.a.99;-7;1
2908507;Portal do Sertão;2000;Entre.95.a.99;-3;1
2908606;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2908705;Vitória da Conquista;2000;Entre.95.a.99;0;1
2908804;Sertão Produtivo;2000;Entre.95.a.99;-24;1
2908903;Portal do Sertão;2000;Entre.95.a.99;0;1
2909000;Vitória da Conquista;2000;Entre.95.a.99;0;1
2909109;Bacia do Rio Corrente;2000;Entre.95.a.99;0;1
2909208;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2909307;Bacia do Rio Corrente;2000;Entre.95.a.99;-16;1
2909406;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2909505;Vale do Jiquiriçá;2000;Entre.95.a.99;-10;1
2909604;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2909703;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2909802;Recôncavo;2000;Entre.95.a.99;0;1
2909901;Sertão do São Francisco;2000;Entre.95.a.99;-10;1
2910008;Médio Rio de Contas;2000;Entre.95.a.99;-7;1
2910057;Metropolitano de Salvador;2000;Entre.95.a.99;0;1
2910107;Sertão Produtivo;2000;Entre.95.a.99;-6;1
2910206;Recôncavo;2000;Entre.95.a.99;0;1
2910305;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2910404;Vitória da Conquista;2000;Entre.95.a.99;0;1
2910503;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2900504;Bacia do Paramirim;2000;Entre.95.a.99;0;1
2910602;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-8;1
2910701;Semiárido Nordeste II;2000;Entre.95.a.99;-11;1
2910727;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2910750;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2910776;Velho Chico;2000;Entre.95.a.99;-4;1
2910800;Portal do Sertão;2000;Entre.95.a.99;-16;1
2910859;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;0;1
2910909;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2911006;Litoral Sul;2000;Entre.95.a.99;0;1
2911105;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2911204;Baixo Sul;2000;Entre.95.a.99;0;1
2911253;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2911303;Irecê;2000;Entre.95.a.99;0;1
2911402;Itaparica;2000;Entre.95.a.99;-5;1
2911501;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2911600;Recôncavo;2000;Entre.95.a.99;0;1
2911659;Vitória da Conquista;2000;Entre.95.a.99;0;1
2911709;Sertão Produtivo;2000;Entre.95.a.99;-13;1
2911808;Costa do Descobrimento;2000;Entre.95.a.99;-9;1
2911857;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2911907;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2912004;Sertão Produtivo;2000;Entre.95.a.99;0;1
2912103;Litoral Sul;2000;Entre.95.a.99;-10;1
2912202;Chapada Diamantina;2000;Entre.95.a.99;0;1
2912301;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2912400;Irecê;2000;Entre.95.a.99;-5;1
2912509;Bacia do Paramirim;2000;Entre.95.a.99;0;1
2912608;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2912707;Baixo Sul;2000;Entre.95.a.99;0;1
2912806;Extremo Sul;2000;Entre.95.a.99;0;1
2912905;Médio Rio de Contas;2000;Entre.95.a.99;-18;1
2913002;Chapada Diamantina;2000;Entre.95.a.99;0;1
2913101;Irecê;2000;Entre.95.a.99;0;1
2913200;Velho Chico;2000;Entre.95.a.99;0;1
2913309;Sisal;2000;Entre.95.a.99;0;1
2913408;Velho Chico;2000;Entre.95.a.99;0;1
2913457;Baixo Sul;2000;Entre.95.a.99;0;1
2913507;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2913606;Litoral Sul;2000;Entre.95.a.99;-33;1
2913705;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-30;1
2913804;Portal do Sertão;2000;Entre.95.a.99;0;1
2913903;Médio Rio de Contas;2000;Entre.95.a.99;-27;1
2914000;Bacia do Jacuípe;2000;Entre.95.a.99;-45;1
2914109;Irecê;2000;Entre.95.a.99;0;1
2914208;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2914307;Chapada Diamantina;2000;Entre.95.a.99;-21;1
2914406;Chapada Diamantina;2000;Entre.95.a.99;0;1
2914505;Portal do Sertão;2000;Entre.95.a.99;0;1
2914604;Irecê;2000;Entre.95.a.99;0;1
2914653;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2914703;Piemonte do Paraguaçu;2000;Entre.95.a.99;-13;1
2914802;Litoral Sul;2000;Entre.95.a.99;-31;1
2914901;Litoral Sul;2000;Entre.95.a.99;0;1
2915007;Chapada Diamantina;2000;Entre.95.a.99;-8;1
2915106;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2915205;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2915304;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2915353;Irecê;2000;Entre.95.a.99;-2;1
2915403;Litoral Sul;2000;Entre.95.a.99;-10;1
2915502;Litoral Sul;2000;Entre.95.a.99;0;1
2915601;Extremo Sul;2000;Entre.95.a.99;-9;1
2915700;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2915809;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2915908;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2916005;Extremo Sul;2000;Entre.95.a.99;0;1
2916104;Metropolitano de Salvador;2000;Entre.95.a.99;0;1
2916203;Litoral Sul;2000;Entre.95.a.99;-10;1
2916302;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2916401;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-23;1
2916500;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2916609;Litoral Sul;2000;Entre.95.a.99;0;1
2916708;Vale do Jiquiriçá;2000;Entre.95.a.99;-11;1
2916807;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-5;1
2916856;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2916906;Vale do Jiquiriçá;2000;Entre.95.a.99;-9;1
2917003;Sisal;2000;Entre.95.a.99;0;1
2917102;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-37;1
2917201;Sertão Produtivo;2000;Entre.95.a.99;-15;1
2917300;Baixo Sul;2000;Entre.95.a.99;0;1
2917334;Sertão Produtivo;2000;Entre.95.a.99;0;1
2917359;Bacia do Rio Corrente;2000;Entre.95.a.99;-3;1
2917409;Vitória da Conquista;2000;Entre.95.a.99;0;1
2917508;Piemonte da Diamantina;2000;Entre.95.a.99;-17;1
2917607;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2917706;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;0;1
2917805;Baixo Sul;2000;Entre.95.a.99;-6;1
2917904;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-7;1
2918001;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2918100;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2918209;Vale do Jiquiriçá;2000;Entre.95.a.99;-11;1
2918308;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2918357;Irecê;2000;Entre.95.a.99;-12;1
2918407;Sertão do São Francisco;2000;Entre.95.a.99;-43;1
2918456;Extremo Sul;2000;Entre.95.a.99;0;1
2918506;Irecê;2000;Entre.95.a.99;0;1
2918555;Litoral Sul;2000;Entre.95.a.99;0;1
2918605;Chapada Diamantina;2000;Entre.95.a.99;-4;1
2918704;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2919058;Vale do Jiquiriçá;2000;Entre.95.a.99;-4;1
2918753;Sertão Produtivo;2000;Entre.95.a.99;0;1
2918803;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2918902;Extremo Sul;2000;Entre.95.a.99;0;1
2919009;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2919108;Sisal;2000;Entre.95.a.99;0;1
2919157;Irecê;2000;Entre.95.a.99;0;1
2919207;Metropolitano de Salvador;2000;Entre.95.a.99;-20;1
2919306;Chapada Diamantina;2000;Entre.95.a.99;0;1
2919405;Vitória da Conquista;2000;Entre.95.a.99;-4;1
2919504;Sertão Produtivo;2000;Entre.95.a.99;-7;1
2919553;Bacia do Rio Grande;NA;Entre.95.a.99;NA;0
2919603;Piemonte do Paraguaçu;2000;Entre.95.a.99;-8;1
2919702;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-13;1
2919801;Bacia do Paramirim;2000;Entre.95.a.99;-11;1
2919900;Itaparica;2000;Entre.95.a.99;0;1
2919926;Metropolitano de Salvador;2000;Entre.95.a.99;0;1
2919959;Vitória da Conquista;2000;Entre.95.a.99;0;1
2920007;Médio Sudoeste da Bahia;2000;Entre.95.a.99;-4;1
2920106;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2920205;Velho Chico;2000;Entre.95.a.99;0;1
2920304;Sertão Produtivo;2000;Entre.95.a.99;0;1
2920403;Médio Rio de Contas;2000;Entre.95.a.99;-14;1
2920452;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2920502;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2920601;Recôncavo;2000;Entre.95.a.99;-36;1
2920700;Litoral Sul;2000;Entre.95.a.99;0;1
2920809;Chapada Diamantina;2000;Entre.95.a.99;0;1
2920908;Litoral Sul;2000;Entre.95.a.99;-12;1
2921005;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2921054;Velho Chico;2000;Entre.95.a.99;0;1
2921104;Extremo Sul;2000;Entre.95.a.99;0;1
2921203;Piemonte da Diamantina;2000;Entre.95.a.99;-9;1
2921302;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2921401;Piemonte da Diamantina;2000;Entre.95.a.99;0;1
2921450;Vitória da Conquista;2000;Entre.95.a.99;-6;1
2921500;Sisal;2000;Entre.95.a.99;-9;1
2921609;Velho Chico;2000;Entre.95.a.99;-5;1
2921708;Chapada Diamantina;2000;Entre.95.a.99;0;1
2921807;Vitória da Conquista;2000;Entre.95.a.99;-4;1
2921906;Chapada Diamantina;2000;Entre.95.a.99;0;1
2922003;Extremo Sul;2000;Entre.95.a.99;-8;1
2922052;Irecê;2000;Entre.95.a.99;0;1
2922102;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2922201;Recôncavo;2000;Entre.95.a.99;0;1
2922250;Velho Chico;2000;Entre.95.a.99;0;1
2922300;Recôncavo;2000;Entre.95.a.99;0;1
2922409;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2922508;Recôncavo;2000;Entre.95.a.99;-11;1
2922607;Baixo Sul;2000;Entre.95.a.99;0;1
2922656;Sisal;2000;Entre.95.a.99;-7;1
2922706;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2922730;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2922755;Médio Rio de Contas;2000;Entre.95.a.99;0;1
2922805;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2922854;Chapada Diamantina;2000;Entre.95.a.99;-6;1
2922904;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2923001;Extremo Sul;2000;Entre.95.a.99;0;1
2923035;Chapada Diamantina;2000;Entre.95.a.99;-6;1
2923050;Semiárido Nordeste II;2000;Entre.95.a.99;-11;1
2923100;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;-8;1
2923209;Velho Chico;2000;Entre.95.a.99;-10;1
2923308;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2923357;Piemonte da Diamantina;2000;Entre.95.a.99;0;1
2923407;Sertão Produtivo;2000;Entre.95.a.99;0;1
2923506;Chapada Diamantina;2000;Entre.95.a.99;-3;1
2923605;Bacia do Paramirim;2000;Entre.95.a.99;0;1
2923704;Velho Chico;2000;Entre.95.a.99;0;1
2923803;Semiárido Nordeste II;2000;Entre.95.a.99;-23;1
2923902;Litoral Sul;2000;Entre.95.a.99;0;1
2924009;Itaparica;2000;Entre.95.a.99;-11;1
2924058;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2924108;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2924207;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2924306;Chapada Diamantina;2000;Entre.95.a.99;-9;1
2924405;Sertão do São Francisco;2000;Entre.95.a.99;0;1
2924504;Sertão Produtivo;2000;Entre.95.a.99;-4;1
2924603;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;-9;1
2924652;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2924678;Baixo Sul;2000;Entre.95.a.99;0;1
2924702;Vitória da Conquista;2000;Entre.95.a.99;-18;1
2924801;Piemonte do Paraguaçu;2000;Entre.95.a.99;-5;1
2924900;Vale do Jiquiriçá;2000;Entre.95.a.99;0;1
2925006;Vitória da Conquista;2000;Entre.95.a.99;0;1
2925105;Vitória da Conquista;2000;Entre.95.a.99;-7;1
2925204;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2925253;Piemonte Norte do Itapicuru;2000;Entre.95.a.99;-13;1
2925303;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2925402;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2925501;Extremo Sul;2000;Entre.95.a.99;-10;1
2925600;Irecê;2000;Entre.95.a.99;0;1
2925709;Vitória da Conquista;2000;Entre.95.a.99;0;1
2925758;Baixo Sul;2000;Entre.95.a.99;0;1
2925808;Sisal;2000;Entre.95.a.99;0;1
2925907;Sisal;2000;Entre.95.a.99;-16;1
2925931;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
2925956;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2926004;Sertão do São Francisco;2000;Entre.95.a.99;-10;1
2926103;Sisal;2000;Entre.95.a.99;-5;1
2926202;Bacia do Rio Grande;2000;Entre.95.a.99;-11;1
2926301;Bacia do Jacuípe;2000;Entre.95.a.99;-22;1
2926400;Velho Chico;2000;Entre.95.a.99;-11;1
2926509;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2926608;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2926657;Vitória da Conquista;2000;Entre.95.a.99;0;1
2926707;Chapada Diamantina;2000;Entre.95.a.99;-5;1
2926806;Sertão Produtivo;2000;Entre.95.a.99;0;1
2926905;Bacia do Paramirim;2000;Entre.95.a.99;-5;1
2927002;Litoral Norte e Agreste Baiano;2000;Entre.95.a.99;0;1
2927101;Itaparica;2000;Entre.95.a.99;0;1
2927200;Piemonte do Paraguaçu;2000;Entre.95.a.99;0;1
2927309;Metropolitano de Salvador;2000;Entre.95.a.99;-4;1
2927408;Metropolitano de Salvador;2000;Entre.95.a.99;-164;1
2927507;Portal do Sertão;2000;Entre.95.a.99;0;1
2927606;Semiárido Nordeste II;2000;Entre.95.a.99;0;1
2927705;Costa do Descobrimento;2000;Entre.95.a.99;0;1
2927804;Médio Sudoeste da Bahia;2000;Entre.95.a.99;0;1
2927903;Vale do Jiquiriçá;2000;Entre.95.a.99;-4;1
2928059;Litoral Sul;2000;Entre.95.a.99;0;1
2928109;Bacia do Rio Corrente;2000;Entre.95.a.99;0;1
2928406;Bacia do Rio Grande;2000;Entre.95.a.99;-6;1
2928505;Piemonte do Paraguaçu;2000;Entre.95.a.99;-8;1
2928000;Sisal;2000;Entre.95.a.99;-5;1
2928208;Bacia do Rio Corrente;2000;Entre.95.a.99;0;1
2928307;Portal do Sertão;2000;Entre.95.a.99;0;1
2928604;Recôncavo;2000;Entre.95.a.99;0;1
2928703;Recôncavo;2000;Entre.95.a.99;-65;1
2928802;Portal do Sertão;2000;Entre.95.a.99;0;1
2928901;Bacia do Rio Grande;2000;Entre.95.a.99;0;1
2928950;Sisal;2000;Entre.95.a.99;0;1
2929107;Recôncavo;2000;Entre.95.a.99;0;1
2929008;Recôncavo;2000;Entre.95.a.99;0;1
2929057;Bacia do Rio Corrente;2000;Entre.95.a.99;0;1
2929206;Recôncavo;2000;Entre.95.a.99;0;1
2929255;Irecê;2000;Entre.95.a.99;-8;1
2929305;Portal do Sertão;2000;Entre.95.a.99;-12;1
2929354;Litoral Sul;2000;Entre.95.a.99;0;1
2929370;Bacia do Jacuípe;2000;Entre.95.a.99;0;1
