"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"Cor";"PercentCor"
"1668";2933604;"Xique-Xique";"Irecê";1991;"Preta";6,6
"1669";2900108;"Abaíra";"Chapada Diamantina";2000;"Preta";6,5
"1670";2900207;"Abaré";"Itaparica";2000;"Preta";4,3
"1671";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";2000;"Preta";9
"1672";2900355;"Adustina";"Semiárido Nordeste II";2000;"Preta";2,2
"1673";2900405;"Água Fria";"Portal do Sertão";2000;"Preta";12,5
"1674";2900603;"Aiquara";"Médio Rio de Contas";2000;"Preta";15,8
"1675";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";2000;"Preta";15,6
"1676";2900801;"Alcobaça";"Extremo Sul";2000;"Preta";14
"1677";2900900;"Almadina";"Litoral Sul";2000;"Preta";16,5
"1678";2901007;"Amargosa";"Vale do Jiquiriçá";2000;"Preta";14,9
"1679";2901106;"Amélia Rodrigues";"Portal do Sertão";2000;"Preta";22,9
"1680";2901155;"América Dourada";"Irecê";2000;"Preta";14,7
"1681";2901205;"Anagé";"Sudoeste Baiano";2000;"Preta";5,5
"1682";2901304;"Andaraí";"Chapada Diamantina";2000;"Preta";14,7
"1683";2901353;"Andorinha";"Piemonte Norte do Itapicuru";2000;"Preta";5,9
"1684";2901403;"Angical";"Bacia do Rio Grande";2000;"Preta";5
"1685";2901502;"Anguera";"Portal do Sertão";2000;"Preta";15,6
"1686";2901601;"Antas";"Semiárido Nordeste II";2000;"Preta";9,8
"1687";2901700;"Antônio Cardoso";"Portal do Sertão";2000;"Preta";22,6
"1688";2901809;"Antônio Gonçalves";"Piemonte Norte do Itapicuru";2000;"Preta";7,2
"1689";2901908;"Aporá";"Litoral Norte e Agreste Baiano";2000;"Preta";9,7
"1690";2901957;"Apuarema";"Médio Rio de Contas";2000;"Preta";8,1
"1691";2902054;"Araçás";"Litoral Norte e Agreste Baiano";2000;"Preta";28
"1692";2902005;"Aracatu";"Sudoeste Baiano";2000;"Preta";7
"1693";2902104;"Araci";"Sisal";2000;"Preta";7,2
"1694";2902203;"Aramari";"Litoral Norte e Agreste Baiano";2000;"Preta";27,2
"1695";2902252;"Arataca";"Litoral Sul";2000;"Preta";10,7
"1696";2902302;"Aratuípe";"Baixo Sul";2000;"Preta";13
"1697";2902401;"Aurelino Leal";"Litoral Sul";2000;"Preta";13,7
"1698";2902500;"Baianópolis";"Bacia do Rio Grande";2000;"Preta";4,2
"1699";2902609;"Baixa Grande";"Bacia do Jacuípe";2000;"Preta";12
"1700";2902658;"Banzaê";"Semiárido Nordeste II";2000;"Preta";5,5
"1701";2902708;"Barra";"Velho Chico";2000;"Preta";8,8
"1702";2902807;"Barra da Estiva";"Chapada Diamantina";2000;"Preta";10,5
"1703";2902906;"Barra do Choça";"Sudoeste Baiano";2000;"Preta";8,3
"1704";2903003;"Barra do Mendes";"Irecê";2000;"Preta";5,6
"1705";2903102;"Barra do Rocha";"Médio Rio de Contas";2000;"Preta";21,4
"1706";2903201;"Barreiras";"Bacia do Rio Grande";2000;"Preta";8,2
"1707";2903235;"Barro Alto";"Irecê";2000;"Preta";5
"1708";2903300;"Barro Preto/Lomanto Junior";"Litoral Sul";2000;"Preta";9,3
"1709";2903276;"Barrocas";"Sisal";2000;"Preta";NA
"1710";2903409;"Belmonte";"Costa do Descobrimento";2000;"Preta";20,4
"1711";2903508;"Belo Campo";"Sudoeste Baiano";2000;"Preta";4,8
"1712";2903607;"Biritinga";"Sisal";2000;"Preta";8
"1713";2903706;"Boa Nova";"Médio Rio de Contas";2000;"Preta";10,1
"1714";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";2000;"Preta";16,8
"1715";2903904;"Bom Jesus da Lapa";"Velho Chico";2000;"Preta";15
"1716";2903953;"Bom Jesus da Serra";"Sudoeste Baiano";2000;"Preta";4,6
"1717";2904001;"Boninal";"Chapada Diamantina";2000;"Preta";10,9
"1718";2904050;"Bonito";"Chapada Diamantina";2000;"Preta";12,6
"1719";2904100;"Boquira";"Bacia do Paramirim";2000;"Preta";8,2
"1720";2904209;"Botuporã";"Bacia do Paramirim";2000;"Preta";10,6
"1721";2904308;"Brejões";"Vale do Jiquiriçá";2000;"Preta";24,9
"1722";2904407;"Brejolândia";"Bacia do Rio Corrente";2000;"Preta";6,8
"1723";2904506;"Brotas de Macaúbas";"Velho Chico";2000;"Preta";13,3
"1724";2904605;"Brumado";"Sertão Produtivo";2000;"Preta";6,4
"1725";2904704;"Buerarema";"Litoral Sul";2000;"Preta";13,3
"1726";2904753;"Buritirama";"Bacia do Rio Grande";2000;"Preta";4,9
"1727";2904803;"Caatiba";"Médio Sudoeste da Bahia";2000;"Preta";8,6
"1728";2904852;"Cabaceiras do Paraguaçu";"Recôncavo";2000;"Preta";18,9
"1729";2904902;"Cachoeira";"Recôncavo";2000;"Preta";25,6
"1730";2905008;"Caculé";"Sertão Produtivo";2000;"Preta";6,4
"1731";2905107;"Caém";"Piemonte da Diamantina";2000;"Preta";18,6
"1732";2905156;"Caetanos";"Sudoeste Baiano";2000;"Preta";1,3
"1733";2905206;"Caetité";"Sertão Produtivo";2000;"Preta";13,1
"1734";2905305;"Cafarnaum";"Irecê";2000;"Preta";10,5
"1735";2905404;"Cairu";"Baixo Sul";2000;"Preta";28,5
"1736";2905503;"Caldeirão Grande";"Piemonte Norte do Itapicuru";2000;"Preta";18,6
"1737";2905602;"Camacan";"Litoral Sul";2000;"Preta";10,3
"1738";2905701;"Camaçari";"Metropolitano de Salvador";2000;"Preta";14,5
"1739";2905800;"Camamu";"Baixo Sul";2000;"Preta";18,8
"1740";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";2000;"Preta";5,6
"1741";2906006;"Campo Formoso";"Piemonte Norte do Itapicuru";2000;"Preta";9,6
"1742";2906105;"Canápolis";"Bacia do Rio Corrente";2000;"Preta";22,7
"1743";2906204;"Canarana";"Irecê";2000;"Preta";6,3
"1744";2906303;"Canavieiras";"Litoral Sul";2000;"Preta";9,5
"1745";2906402;"Candeal";"Sisal";2000;"Preta";14,9
"1746";2906501;"Candeias";"Metropolitano de Salvador";2000;"Preta";26,3
"1747";2906600;"Candiba";"Sertão Produtivo";2000;"Preta";11,4
"1748";2906709;"Cândido Sales";"Sudoeste Baiano";2000;"Preta";6,6
"1749";2906808;"Cansanção";"Sisal";2000;"Preta";3,7
"1750";2906824;"Canudos";"Sertão do São Francisco";2000;"Preta";5,4
"1751";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";2000;"Preta";3,8
"1752";2906873;"Capim Grosso";"Bacia do Jacuípe";2000;"Preta";4,6
"1753";2906899;"Caraíbas";"Sudoeste Baiano";2000;"Preta";4,8
"1754";2906907;"Caravelas";"Extremo Sul";2000;"Preta";17,3
"1755";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";2000;"Preta";26
"1756";2907103;"Carinhanha";"Velho Chico";2000;"Preta";12,9
"1757";2907202;"Casa Nova";"Sertão do São Francisco";2000;"Preta";11
"1758";2907301;"Castro Alves";"Recôncavo";2000;"Preta";17,6
"1759";2907400;"Catolândia";"Bacia do Rio Grande";2000;"Preta";5,1
"1760";2907509;"Catu";"Litoral Norte e Agreste Baiano";2000;"Preta";13,2
"1761";2907558;"Caturama";"Bacia do Paramirim";2000;"Preta";6,8
"1762";2907608;"Central";"Irecê";2000;"Preta";5,2
"1763";2907707;"Chorrochó";"Itaparica";2000;"Preta";12,5
"1764";2907806;"Cícero Dantas";"Semiárido Nordeste II";2000;"Preta";7
"1765";2907905;"Cipó";"Semiárido Nordeste II";2000;"Preta";4,9
"1766";2908002;"Coaraci";"Litoral Sul";2000;"Preta";12
"1767";2908101;"Côcos";"Bacia do Rio Corrente";2000;"Preta";4,5
"1768";2908200;"Conceição da Feira";"Portal do Sertão";2000;"Preta";31,5
"1769";2908309;"Conceição do Almeida";"Recôncavo";2000;"Preta";21,7
"1770";2908408;"Conceição do Coité";"Sisal";2000;"Preta";9,8
"1771";2908507;"Conceição do Jacuípe";"Portal do Sertão";2000;"Preta";16
"1772";2908606;"Conde";"Litoral Norte e Agreste Baiano";2000;"Preta";12,8
"1773";2908705;"Condeúba";"Sudoeste Baiano";2000;"Preta";4,8
"1774";2908804;"Contendas do Sincorá";"Sertão Produtivo";2000;"Preta";7,3
"1775";2908903;"Coração de Maria";"Portal do Sertão";2000;"Preta";14,4
"1776";2909000;"Cordeiros";"Sudoeste Baiano";2000;"Preta";3,4
"1777";2909109;"Coribe";"Bacia do Rio Corrente";2000;"Preta";5,4
"1778";2909208;"Coronel João Sá";"Semiárido Nordeste II";2000;"Preta";4,4
"1779";2909307;"Correntina";"Bacia do Rio Corrente";2000;"Preta";8,2
"1780";2909406;"Cotegipe";"Bacia do Rio Grande";2000;"Preta";6,3
"1781";2909505;"Cravolândia";"Vale do Jiquiriçá";2000;"Preta";7,2
"1782";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";2000;"Preta";7,2
"1783";2909703;"Cristópolis";"Bacia do Rio Grande";2000;"Preta";4,5
"1784";2909802;"Cruz das Almas";"Recôncavo";2000;"Preta";19,9
"1785";2909901;"Curaçá";"Sertão do São Francisco";2000;"Preta";10,9
"1786";2910008;"Dário Meira";"Médio Rio de Contas";2000;"Preta";12,3
"1787";2910057;"Dias D'Ávila";"Metropolitano de Salvador";2000;"Preta";15
"1788";2910107;"Dom Basílio";"Sertão Produtivo";2000;"Preta";4,7
"1789";2910206;"Dom Macedo Costa";"Recôncavo";2000;"Preta";15,8
"1790";2910305;"Elísio Medrado";"Vale do Jiquiriçá";2000;"Preta";9,4
"1791";2910404;"Encruzilhada";"Sudoeste Baiano";2000;"Preta";6,9
"1792";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";2000;"Preta";19,1
"1793";2900504;"Érico Cardoso";"Bacia do Paramirim";2000;"Preta";18,9
"1794";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";2000;"Preta";13,1
"1795";2910701;"Euclides da Cunha";"Semiárido Nordeste II";2000;"Preta";3,8
"1796";2910727;"Eunápolis";"Costa do Descobrimento";2000;"Preta";6,2
"1797";2910750;"Fátima";"Semiárido Nordeste II";2000;"Preta";1
"1798";2910776;"Feira da Mata";"Velho Chico";2000;"Preta";4
"1799";2910800;"Feira de Santana";"Portal do Sertão";2000;"Preta";15,6
"1800";2910859;"Filadélfia";"Piemonte Norte do Itapicuru";2000;"Preta";4,7
"1801";2910909;"Firmino Alves";"Médio Sudoeste da Bahia";2000;"Preta";6,1
"1802";2911006;"Floresta Azul";"Litoral Sul";2000;"Preta";7,5
"1803";2911105;"Formosa do Rio Preto";"Bacia do Rio Grande";2000;"Preta";10,2
"1804";2911204;"Gandu";"Baixo Sul";2000;"Preta";9,2
"1805";2911253;"Gavião";"Bacia do Jacuípe";2000;"Preta";6,6
"1806";2911303;"Gentio do Ouro";"Irecê";2000;"Preta";7
"1807";2911402;"Glória";"Itaparica";2000;"Preta";5,3
"1808";2911501;"Gongogi";"Médio Rio de Contas";2000;"Preta";16,4
"1809";2911600;"Governador Mangabeira";"Recôncavo";2000;"Preta";24,4
"1810";2911659;"Guajeru";"Sudoeste Baiano";2000;"Preta";5,6
"1811";2911709;"Guanambi";"Sertão Produtivo";2000;"Preta";8,9
"1812";2911808;"Guaratinga";"Costa do Descobrimento";2000;"Preta";6,8
"1813";2911857;"Heliópolis";"Semiárido Nordeste II";2000;"Preta";4,1
"1814";2911907;"Iaçu";"Piemonte do Paraguaçu";2000;"Preta";11
"1815";2912004;"Ibiassucê";"Sertão Produtivo";2000;"Preta";5,1
"1816";2912103;"Ibicaraí";"Litoral Sul";2000;"Preta";8,9
"1817";2912202;"Ibicoara";"Chapada Diamantina";2000;"Preta";11,6
"1818";2912301;"Ibicuí";"Médio Sudoeste da Bahia";2000;"Preta";9,1
"1819";2912400;"Ibipeba";"Irecê";2000;"Preta";8,1
"1820";2912509;"Ibipitanga";"Bacia do Paramirim";2000;"Preta";3,4
"1821";2912608;"Ibiquera";"Piemonte do Paraguaçu";2000;"Preta";10,9
"1822";2912707;"Ibirapitanga";"Baixo Sul";2000;"Preta";17,2
"1823";2912806;"Ibirapoã";"Extremo Sul";2000;"Preta";10,2
"1824";2912905;"Ibirataia";"Médio Rio de Contas";2000;"Preta";7,1
"1825";2913002;"Ibitiara";"Chapada Diamantina";2000;"Preta";16,7
"1826";2913101;"Ibititá";"Irecê";2000;"Preta";8,8
"1827";2913200;"Ibotirama";"Velho Chico";2000;"Preta";9,3
"1828";2913309;"Ichu";"Sisal";2000;"Preta";14,8
"1829";2913408;"Igaporã";"Velho Chico";2000;"Preta";20
"1830";2913457;"Igrapiúna";"Baixo Sul";2000;"Preta";31,9
"1831";2913507;"Iguaí";"Médio Sudoeste da Bahia";2000;"Preta";10,4
"1832";2913606;"Ilhéus";"Litoral Sul";2000;"Preta";12,9
"1833";2913705;"Inhambupe";"Litoral Norte e Agreste Baiano";2000;"Preta";14,3
"1834";2913804;"Ipecaetá";"Portal do Sertão";2000;"Preta";15,4
"1835";2913903;"Ipiaú";"Médio Rio de Contas";2000;"Preta";11,6
"1836";2914000;"Ipirá";"Bacia do Jacuípe";2000;"Preta";13,8
"1837";2914109;"Ipupiara";"Irecê";2000;"Preta";2,9
"1838";2914208;"Irajuba";"Vale do Jiquiriçá";2000;"Preta";11,2
"1839";2914307;"Iramaia";"Chapada Diamantina";2000;"Preta";8,1
"1840";2914406;"Iraquara";"Chapada Diamantina";2000;"Preta";5,9
"1841";2914505;"Irará";"Portal do Sertão";2000;"Preta";21,2
"1842";2914604;"Irecê";"Irecê";2000;"Preta";6
"1843";2914653;"Itabela";"Costa do Descobrimento";2000;"Preta";10,5
"1844";2914703;"Itaberaba";"Piemonte do Paraguaçu";2000;"Preta";11,7
"1845";2914802;"Itabuna";"Litoral Sul";2000;"Preta";11,1
"1846";2914901;"Itacaré";"Litoral Sul";2000;"Preta";15,2
"1847";2915007;"Itaeté";"Chapada Diamantina";2000;"Preta";20
"1848";2915106;"Itagi";"Médio Rio de Contas";2000;"Preta";11,2
"1849";2915205;"Itagibá";"Médio Rio de Contas";2000;"Preta";12,2
"1850";2915304;"Itagimirim";"Costa do Descobrimento";2000;"Preta";10,3
"1851";2915353;"Itaguaçu da Bahia";"Irecê";2000;"Preta";5,2
"1852";2915403;"Itaju do Colônia";"Litoral Sul";2000;"Preta";8,8
"1853";2915502;"Itajuípe";"Litoral Sul";2000;"Preta";10,5
"1854";2915601;"Itamaraju";"Extremo Sul";2000;"Preta";6
"1855";2915700;"Itamari";"Médio Rio de Contas";2000;"Preta";8,7
"1856";2915809;"Itambé";"Médio Sudoeste da Bahia";2000;"Preta";10,6
"1857";2915908;"Itanagra";"Litoral Norte e Agreste Baiano";2000;"Preta";12,4
"1858";2916005;"Itanhém";"Extremo Sul";2000;"Preta";5,2
"1859";2916104;"Itaparica";"Metropolitano de Salvador";2000;"Preta";15,7
"1860";2916203;"Itapé";"Litoral Sul";2000;"Preta";8,6
"1861";2916302;"Itapebi";"Costa do Descobrimento";2000;"Preta";6
"1862";2916401;"Itapetinga";"Médio Sudoeste da Bahia";2000;"Preta";8
"1863";2916500;"Itapicuru";"Litoral Norte e Agreste Baiano";2000;"Preta";2,8
"1864";2916609;"Itapitanga";"Litoral Sul";2000;"Preta";9,5
"1865";2916708;"Itaquara";"Vale do Jiquiriçá";2000;"Preta";12,1
"1866";2916807;"Itarantim";"Médio Sudoeste da Bahia";2000;"Preta";9,4
"1867";2916856;"Itatim";"Piemonte do Paraguaçu";2000;"Preta";8,1
"1868";2916906;"Itiruçu";"Vale do Jiquiriçá";2000;"Preta";8,1
"1869";2917003;"Itiúba";"Sisal";2000;"Preta";4,8
"1870";2917102;"Itororó";"Médio Sudoeste da Bahia";2000;"Preta";8
"1871";2917201;"Ituaçu";"Sertão Produtivo";2000;"Preta";4
"1872";2917300;"Ituberá";"Baixo Sul";2000;"Preta";15
"1873";2917334;"Iuiu";"Sertão Produtivo";2000;"Preta";9,7
"1874";2917359;"Jaborandi";"Bacia do Rio Corrente";2000;"Preta";4,3
"1875";2917409;"Jacaraci";"Sudoeste Baiano";2000;"Preta";11,2
"1876";2917508;"Jacobina";"Piemonte da Diamantina";2000;"Preta";12,4
"1877";2917607;"Jaguaquara";"Vale do Jiquiriçá";2000;"Preta";8,4
"1878";2917706;"Jaguarari";"Piemonte Norte do Itapicuru";2000;"Preta";6,3
"1879";2917805;"Jaguaripe";"Baixo Sul";2000;"Preta";25,2
"1880";2917904;"Jandaíra";"Litoral Norte e Agreste Baiano";2000;"Preta";9,3
"1881";2918001;"Jequié";"Médio Rio de Contas";2000;"Preta";8,4
"1882";2918100;"Jeremoabo";"Semiárido Nordeste II";2000;"Preta";8,4
"1883";2918209;"Jiquiriçá";"Vale do Jiquiriçá";2000;"Preta";17,1
"1884";2918308;"Jitaúna";"Médio Rio de Contas";2000;"Preta";14,3
"1885";2918357;"João Dourado";"Irecê";2000;"Preta";18,7
"1886";2918407;"Juazeiro";"Sertão do São Francisco";2000;"Preta";9,4
"1887";2918456;"Jucuruçu";"Extremo Sul";2000;"Preta";6,3
"1888";2918506;"Jussara";"Irecê";2000;"Preta";4,3
"1889";2918555;"Jussari";"Litoral Sul";2000;"Preta";15,8
"1890";2918605;"Jussiape";"Chapada Diamantina";2000;"Preta";8,9
"1891";2918704;"Lafayette Coutinho";"Vale do Jiquiriçá";2000;"Preta";11,8
"1892";2919058;"Lagedo do Tabocal";"Vale do Jiquiriçá";2000;"Preta";8,9
"1893";2918753;"Lagoa Real";"Sertão Produtivo";2000;"Preta";7,4
"1894";2918803;"Laje";"Vale do Jiquiriçá";2000;"Preta";13,2
"1895";2918902;"Lajedão";"Extremo Sul";2000;"Preta";5,1
"1896";2919009;"Lajedinho";"Piemonte do Paraguaçu";2000;"Preta";2,4
"1897";2919108;"Lamarão";"Sisal";2000;"Preta";15
"1898";2919157;"Lapão";"Irecê";2000;"Preta";11,9
"1899";2919207;"Lauro de Freitas";"Metropolitano de Salvador";2000;"Preta";19,5
"1900";2919306;"Lençóis";"Chapada Diamantina";2000;"Preta";17,3
"1901";2919405;"Licínio de Almeida";"Sudoeste Baiano";2000;"Preta";4,6
"1902";2919504;"Livramento de N. Senhora";"Sertão Produtivo";2000;"Preta";9,4
"1903";2919553;"Luís Eduardo Magalhães";"Bacia do Rio Grande";2000;"Preta";NA
"1904";2919603;"Macajuba";"Piemonte do Paraguaçu";2000;"Preta";8,7
"1905";2919702;"Macarani";"Médio Sudoeste da Bahia";2000;"Preta";6,6
"1906";2919801;"Macaúbas";"Bacia do Paramirim";2000;"Preta";6,1
"1907";2919900;"Macururé";"Itaparica";2000;"Preta";2,6
"1908";2919926;"Madre de Deus";"Metropolitano de Salvador";2000;"Preta";6,5
"1909";2919959;"Maetinga";"Sudoeste Baiano";2000;"Preta";4,6
"1910";2920007;"Maiquinique";"Médio Sudoeste da Bahia";2000;"Preta";9,4
"1911";2920106;"Mairi";"Bacia do Jacuípe";2000;"Preta";13,4
"1912";2920205;"Malhada";"Velho Chico";2000;"Preta";21,9
"1913";2920304;"Malhada de Pedras";"Sertão Produtivo";2000;"Preta";3,6
"1914";2920403;"Manoel Vitorino";"Médio Rio de Contas";2000;"Preta";5,1
"1915";2920452;"Mansidão";"Bacia do Rio Grande";2000;"Preta";3,3
"1916";2920502;"Maracás";"Vale do Jiquiriçá";2000;"Preta";7,4
"1917";2920601;"Maragogipe";"Recôncavo";2000;"Preta";13
"1918";2920700;"Maraú";"Litoral Sul";2000;"Preta";24
"1919";2920809;"Marcionílio Souza";"Chapada Diamantina";2000;"Preta";19,7
"1920";2920908;"Mascote";"Litoral Sul";2000;"Preta";22,4
"1921";2921005;"Mata de São João";"Metropolitano de Salvador";2000;"Preta";16,7
"1922";2921054;"Matina";"Velho Chico";2000;"Preta";24,9
"1923";2921104;"Medeiros Neto";"Extremo Sul";2000;"Preta";5,5
"1924";2921203;"Miguel Calmon";"Piemonte da Diamantina";2000;"Preta";14,2
"1925";2921302;"Milagres";"Vale do Jiquiriçá";2000;"Preta";9,9
"1926";2921401;"Mirangaba";"Piemonte da Diamantina";2000;"Preta";11,9
"1927";2921450;"Mirante";"Sudoeste Baiano";2000;"Preta";10,9
"1928";2921500;"Monte Santo";"Sisal";2000;"Preta";3,3
"1929";2921609;"Morpará";"Velho Chico";2000;"Preta";7,6
"1930";2921708;"Morro do Chapéu";"Chapada Diamantina";2000;"Preta";10,5
"1931";2921807;"Mortugaba";"Sudoeste Baiano";2000;"Preta";3,3
"1932";2921906;"Mucugê";"Chapada Diamantina";2000;"Preta";15,6
"1933";2922003;"Mucuri";"Extremo Sul";2000;"Preta";10,3
"1934";2922052;"Mulungu do Morro";"Irecê";2000;"Preta";3
"1935";2922102;"Mundo Novo";"Piemonte do Paraguaçu";2000;"Preta";8,5
"1936";2922201;"Muniz Ferreira";"Recôncavo";2000;"Preta";9,9
"1937";2922250;"Muquém do São Francisco";"Velho Chico";2000;"Preta";18,2
"1938";2922300;"Muritiba";"Recôncavo";2000;"Preta";18,4
"1939";2922409;"Mutuípe";"Vale do Jiquiriçá";2000;"Preta";20,4
"1940";2922508;"Nazaré";"Recôncavo";2000;"Preta";19
"1941";2922607;"Nilo Peçanha";"Baixo Sul";2000;"Preta";15,9
"1942";2922656;"Nordestina";"Sisal";2000;"Preta";1,9
"1943";2922706;"Nova Canaã";"Médio Sudoeste da Bahia";2000;"Preta";5,4
"1944";2922730;"Nova Fátima";"Bacia do Jacuípe";2000;"Preta";6,9
"1945";2922755;"Nova Ibiá";"Médio Rio de Contas";2000;"Preta";4,6
"1946";2922805;"Nova Itarana";"Vale do Jiquiriçá";2000;"Preta";11,2
"1947";2922854;"Nova Redenção";"Chapada Diamantina";2000;"Preta";8,4
"1948";2922904;"Nova Soure";"Semiárido Nordeste II";2000;"Preta";10,7
"1949";2923001;"Nova Viçosa";"Extremo Sul";2000;"Preta";15,3
"1950";2923035;"Novo Horizonte";"Chapada Diamantina";2000;"Preta";7,9
"1951";2923050;"Novo Triunfo";"Semiárido Nordeste II";2000;"Preta";12,1
"1952";2923100;"Olindina";"Litoral Norte e Agreste Baiano";2000;"Preta";9,4
"1953";2923209;"Oliveira dos Brejinhos";"Velho Chico";2000;"Preta";6,3
"1954";2923308;"Ouriçangas";"Litoral Norte e Agreste Baiano";2000;"Preta";28,7
"1955";2923357;"Ourolândia";"Piemonte da Diamantina";2000;"Preta";12,5
"1956";2923407;"Palmas de Monte Alto";"Sertão Produtivo";2000;"Preta";16,1
"1957";2923506;"Palmeiras";"Chapada Diamantina";2000;"Preta";13,6
"1958";2923605;"Paramirim";"Bacia do Paramirim";2000;"Preta";9,8
"1959";2923704;"Paratinga";"Velho Chico";2000;"Preta";9,4
"1960";2923803;"Paripiranga";"Semiárido Nordeste II";2000;"Preta";1,7
"1961";2923902;"Pau Brasil";"Litoral Sul";2000;"Preta";8,2
"1962";2924009;"Paulo Afonso";"Itaparica";2000;"Preta";4,7
"1963";2924058;"Pé de Serra";"Bacia do Jacuípe";2000;"Preta";5,1
"1964";2924108;"Pedrão";"Litoral Norte e Agreste Baiano";2000;"Preta";39,4
"1965";2924207;"Pedro Alexandre";"Semiárido Nordeste II";2000;"Preta";8,9
"1966";2924306;"Piatã";"Chapada Diamantina";2000;"Preta";10,9
"1967";2924405;"Pilão Arcado";"Sertão do São Francisco";2000;"Preta";8
"1968";2924504;"Pindaí";"Sertão Produtivo";2000;"Preta";11
"1969";2924603;"Pindobaçu";"Piemonte Norte do Itapicuru";2000;"Preta";11,5
"1970";2924652;"Pintadas";"Bacia do Jacuípe";2000;"Preta";4,4
"1971";2924678;"Piraí do Norte";"Baixo Sul";2000;"Preta";15,5
"1972";2924702;"Piripá";"Sudoeste Baiano";2000;"Preta";5,8
"1973";2924801;"Piritiba";"Piemonte do Paraguaçu";2000;"Preta";7,8
"1974";2924900;"Planaltino";"Vale do Jiquiriçá";2000;"Preta";10,1
"1975";2925006;"Planalto";"Sudoeste Baiano";2000;"Preta";5,5
"1976";2925105;"Poções";"Sudoeste Baiano";2000;"Preta";6
"1977";2925204;"Pojuca";"Metropolitano de Salvador";2000;"Preta";16,7
"1978";2925253;"Ponto Novo";"Piemonte Norte do Itapicuru";2000;"Preta";9,1
"1979";2925303;"Porto Seguro";"Costa do Descobrimento";2000;"Preta";10,5
"1980";2925402;"Potiraguá";"Médio Sudoeste da Bahia";2000;"Preta";9,6
"1981";2925501;"Prado";"Extremo Sul";2000;"Preta";10,6
"1982";2925600;"Presidente Dutra";"Irecê";2000;"Preta";6,2
"1983";2925709;"Presidente Jânio Quadros";"Sudoeste Baiano";2000;"Preta";7,6
"1984";2925758;"Presidente Tancredo Neves";"Baixo Sul";2000;"Preta";14
"1985";2925808;"Queimadas";"Sisal";2000;"Preta";6
"1986";2925907;"Quijingue";"Sisal";2000;"Preta";10,6
"1987";2925931;"Quixabeira";"Bacia do Jacuípe";2000;"Preta";8,4
"1988";2925956;"Rafael Jambeiro";"Piemonte do Paraguaçu";2000;"Preta";14
"1989";2926004;"Remanso";"Sertão do São Francisco";2000;"Preta";5,9
"1990";2926103;"Retirolândia";"Sisal";2000;"Preta";8,5
"1991";2926202;"Riachão das Neves";"Bacia do Rio Grande";2000;"Preta";5,1
"1992";2926301;"Riachão do Jacuípe";"Bacia do Jacuípe";2000;"Preta";7,5
"1993";2926400;"Riacho de Santana";"Velho Chico";2000;"Preta";13,1
"1994";2926509;"Ribeira do Amparo";"Semiárido Nordeste II";2000;"Preta";4,3
"1995";2926608;"Ribeira do Pombal";"Semiárido Nordeste II";2000;"Preta";7,3
"1996";2926657;"Ribeirão do Largo";"Sudoeste Baiano";2000;"Preta";7,2
"1997";2926707;"Rio de Contas";"Chapada Diamantina";2000;"Preta";16,5
"1998";2926806;"Rio do Antônio";"Sertão Produtivo";2000;"Preta";6,2
"1999";2926905;"Rio do Pires";"Bacia do Paramirim";2000;"Preta";8,3
