;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;local_natural;total_natural
1030;2916906;Itiruçu;Vale do Jiquiriçá;2010;natural.do.mun;8930
1031;2917003;Itiúba;Sisal;2010;natural.do.mun;31852
1032;2917102;Itororó;Médio Sudoeste da Bahia;2010;natural.do.mun;12886
1033;2917201;Ituaçu;Sertão Produtivo;2010;natural.do.mun;15699
1034;2917300;Ituberá;Baixo Sul;2010;natural.do.mun;17601
1035;2917334;Iuiu;Sertão Produtivo;2010;natural.do.mun;8787
1036;2917359;Jaborandi;Bacia do Rio Corrente;2010;natural.do.mun;6502
1037;2917409;Jacaraci;Sudoeste Baiano;2010;natural.do.mun;11984
1038;2917508;Jacobina;Piemonte da Diamantina;2010;natural.do.mun;57136
1039;2917607;Jaguaquara;Vale do Jiquiriçá;2010;natural.do.mun;38956
1040;2917706;Jaguarari;Piemonte Norte do Itapicuru;2010;natural.do.mun;21637
1041;2917805;Jaguaripe;Baixo Sul;2010;natural.do.mun;12864
1042;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2010;natural.do.mun;8400
1043;2918001;Jequié;Médio Rio de Contas;2010;natural.do.mun;111461
1044;2918100;Jeremoabo;Semiárido Nordeste II;2010;natural.do.mun;29724
1045;2918209;Jiquiriçá;Vale do Jiquiriçá;2010;natural.do.mun;11104
1046;2918308;Jitaúna;Médio Rio de Contas;2010;natural.do.mun;9739
1047;2918357;João Dourado;Irecê;2010;natural.do.mun;14244
1048;2918407;Juazeiro;Sertão do São Francisco;2010;natural.do.mun;127891
1049;2918456;Jucuruçu;Extremo Sul;2010;natural.do.mun;7706
1050;2918506;Jussara;Irecê;2010;natural.do.mun;10215
1051;2918555;Jussari;Litoral Sul;2010;natural.do.mun;4424
1052;2918605;Jussiape;Chapada Diamantina;2010;natural.do.mun;7080
1053;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2010;natural.do.mun;2864
1054;2919058;LaGedo do Tabocal;Vale do Jiquiriçá;2010;natural.do.mun;5425
1055;2918753;Lagoa Real;Sertão Produtivo;2010;natural.do.mun;12187
1056;2918803;Laje;Vale do Jiquiriçá;2010;natural.do.mun;17210
1057;2918902;Lajedão;Extremo Sul;2010;natural.do.mun;2198
1058;2919009;Lajedinho;Piemonte do Paraguaçu;2010;natural.do.mun;3399
1059;2919108;Lamarão;Sisal;2010;natural.do.mun;8427
1060;2919157;Lapão;Irecê;2010;natural.do.mun;18088
1061;2919207;Lauro de Freitas;Metropolitano de Salvador;2010;natural.do.mun;56845
1062;2919306;Lençóis;Chapada Diamantina;2010;natural.do.mun;6849
1063;2919405;Licínio de Almeida;Sudoeste Baiano;2010;natural.do.mun;10100
1064;2919504;Livramento de N. Senhora;Sertão Produtivo;2010;natural.do.mun;34404
1065;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2010;natural.do.mun;9125
1066;2919603;Macajuba;Piemonte do Paraguaçu;2010;natural.do.mun;9055
1067;2919702;Macarani;Médio Sudoeste da Bahia;2010;natural.do.mun;12975
1068;2919801;Macaúbas;Bacia do Paramirim;2010;natural.do.mun;41999
1069;2919900;Macururé;Itaparica;2010;natural.do.mun;7039
1070;2919926;Madre de Deus;Metropolitano de Salvador;2010;natural.do.mun;8487
1071;2919959;Maetinga;Sudoeste Baiano;2010;natural.do.mun;5983
1072;2920007;Maiquinique;Médio Sudoeste da Bahia;2010;natural.do.mun;5622
1073;2920106;Mairi;Bacia do Jacuípe;2010;natural.do.mun;16453
1074;2920205;Malhada;Velho Chico;2010;natural.do.mun;13276
1075;2920304;Malhada de Pedras;Sertão Produtivo;2010;natural.do.mun;7221
1076;2920403;Manoel Vitorino;Médio Rio de Contas;2010;natural.do.mun;12073
1077;2920452;Mansidão;Bacia do Rio Grande;2010;natural.do.mun;10968
1078;2920502;Maracás;Vale do Jiquiriçá;2010;natural.do.mun;19566
1079;2920601;Maragogipe;Recôncavo;2010;natural.do.mun;37904
1080;2920700;Maraú;Litoral Sul;2010;natural.do.mun;12735
1081;2920809;Marcionílio Souza;Chapada Diamantina;2010;natural.do.mun;6971
1082;2920908;Mascote;Litoral Sul;2010;natural.do.mun;7562
1083;2921005;Mata de São João;Metropolitano de Salvador;2010;natural.do.mun;24536
1084;2921054;Matina;Velho Chico;2010;natural.do.mun;9985
1085;2921104;Medeiros Neto;Extremo Sul;2010;natural.do.mun;12220
1086;2921203;Miguel Calmon;Piemonte da Diamantina;2010;natural.do.mun;21243
1087;2921302;Milagres;Vale do Jiquiriçá;2010;natural.do.mun;7362
1088;2921401;Mirangaba;Piemonte da Diamantina;2010;natural.do.mun;13795
1089;2921450;Mirante;Sudoeste Baiano;2010;natural.do.mun;9329
1090;2921500;Monte Santo;Sisal;2010;natural.do.mun;47282
1091;2921609;Morpará;Velho Chico;2010;natural.do.mun;5802
1092;2921708;Morro do Chapéu;Chapada Diamantina;2010;natural.do.mun;26662
1093;2921807;Mortugaba;Sudoeste Baiano;2010;natural.do.mun;9632
1094;2921906;Mucugê;Chapada Diamantina;2010;natural.do.mun;7762
1095;2922003;Mucuri;Extremo Sul;2010;natural.do.mun;16953
1096;2922052;Mulungu do Morro;Irecê;2010;natural.do.mun;9739
1097;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;natural.do.mun;20995
1098;2922201;Muniz Ferreira;Recôncavo;2010;natural.do.mun;5643
1099;2922250;Muquém do São Francisco;Velho Chico;2010;natural.do.mun;7142
1100;2922300;Muritiba;Recôncavo;2010;natural.do.mun;18197
1101;2922409;Mutuípe;Vale do Jiquiriçá;2010;natural.do.mun;17749
1102;2922508;Nazaré;Recôncavo;2010;natural.do.mun;21410
1103;2922607;Nilo Peçanha;Baixo Sul;2010;natural.do.mun;8732
1104;2922656;Nordestina;Sisal;2010;natural.do.mun;10426
1105;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;natural.do.mun;13243
1106;2922730;Nova Fátima;Bacia do Jacuípe;2010;natural.do.mun;5232
1107;2922755;Nova Ibiá;Médio Rio de Contas;2010;natural.do.mun;3951
1108;2922805;Nova Itarana;Vale do Jiquiriçá;2010;natural.do.mun;5528
1109;2922854;Nova Redenção;Chapada Diamantina;2010;natural.do.mun;6187
1110;2922904;Nova Soure;Semiárido Nordeste II;2010;natural.do.mun;20692
1111;2923001;Nova Viçosa;Extremo Sul;2010;natural.do.mun;21284
1112;2923035;Novo Horizonte;Chapada Diamantina;2010;natural.do.mun;8707
1113;2923050;Novo Triunfo;Semiárido Nordeste II;2010;natural.do.mun;14476
1114;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;natural.do.mun;20319
1115;2923209;Oliveira dos Brejinhos;Velho Chico;2010;natural.do.mun;18709
1116;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;natural.do.mun;6931
1117;2923357;Ourolândia;Piemonte da Diamantina;2010;natural.do.mun;10950
1118;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;natural.do.mun;16737
1119;2923506;Palmeiras;Chapada Diamantina;2010;natural.do.mun;6581
1120;2923605;Paramirim;Bacia do Paramirim;2010;natural.do.mun;17554
1121;2923704;Paratinga;Velho Chico;2010;natural.do.mun;25343
1122;2923803;Paripiranga;Semiárido Nordeste II;2010;natural.do.mun;24768
1123;2923902;Pau Brasil;Litoral Sul;2010;natural.do.mun;7759
1124;2924009;Paulo Afonso;Itaparica;2010;natural.do.mun;63634
1125;2924058;Pé de Serra;Bacia do Jacuípe;2010;natural.do.mun;11602
1126;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;natural.do.mun;6051
1127;2924207;Pedro Alexandre;Semiárido Nordeste II;2010;natural.do.mun;15042
1128;2924306;Piatã;Chapada Diamantina;2010;natural.do.mun;15652
1129;2924405;Pilão Arcado;Sertão do São Francisco;2010;natural.do.mun;28510
1130;2924504;Pindaí;Sertão Produtivo;2010;natural.do.mun;13929
1131;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;natural.do.mun;12895
1132;2924652;Pintadas;Bacia do Jacuípe;2010;natural.do.mun;8013
1133;2924678;Piraí do Norte;Baixo Sul;2010;natural.do.mun;7089
1134;2924702;Piripá;Sudoeste Baiano;2010;natural.do.mun;10888
1135;2924801;Piritiba;Piemonte do Paraguaçu;2010;natural.do.mun;17611
1136;2924900;Planaltino;Vale do Jiquiriçá;2010;natural.do.mun;7232
1137;2925006;Planalto;Sudoeste Baiano;2010;natural.do.mun;18062
1138;2925105;Poções;Sudoeste Baiano;2010;natural.do.mun;29913
1139;2925204;Pojuca;Metropolitano de Salvador;2010;natural.do.mun;23479
1140;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;natural.do.mun;8224
1141;2925303;Porto Seguro;Costa do Descobrimento;2010;natural.do.mun;49826
1142;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;natural.do.mun;6738
1143;2925501;Prado;Extremo Sul;2010;natural.do.mun;16152
1144;2925600;Presidente Dutra;Irecê;2010;natural.do.mun;10924
1145;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2010;natural.do.mun;11830
1146;2925758;Presidente Tancredo Neves;Baixo Sul;2010;natural.do.mun;16907
1147;2925808;Queimadas;Sisal;2010;natural.do.mun;18065
1148;2925907;Quijingue;Sisal;2010;natural.do.mun;23827
1149;2925931;Quixabeira;Bacia do Jacuípe;2010;natural.do.mun;7233
1150;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;natural.do.mun;20183
1151;2926004;Remanso;Sertão do São Francisco;2010;natural.do.mun;32353
1152;2926103;Retirolândia;Sisal;2010;natural.do.mun;9602
1153;2926202;Riachão das Neves;Bacia do Rio Grande;2010;natural.do.mun;16431
1154;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;natural.do.mun;27426
1155;2926400;Riacho de Santana;Velho Chico;2010;natural.do.mun;27690
1156;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;natural.do.mun;11964
1157;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;natural.do.mun;36638
1158;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;natural.do.mun;6258
1159;2926707;Rio de Contas;Chapada Diamantina;2010;natural.do.mun;11736
1160;2926806;Rio do Antônio;Sertão Produtivo;2010;natural.do.mun;13237
1161;2926905;Rio do Pires;Bacia do Paramirim;2010;natural.do.mun;10195
1162;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;natural.do.mun;25565
1163;2927101;Rodelas;Itaparica;2010;natural.do.mun;4403
1164;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;natural.do.mun;24400
1165;2927309;Salinas da Margarida;Recôncavo;2010;natural.do.mun;10102
1166;2927408;Salvador;Metropolitano de Salvador;2010;natural.do.mun;1934376
1167;2927507;Santa Bárbara;Portal do Sertão;2010;natural.do.mun;15719
1168;2927606;Santa Brígida;Semiárido Nordeste II;2010;natural.do.mun;9547
1169;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;natural.do.mun;11142
1170;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;natural.do.mun;5134
1171;2927903;Santa Inês;Vale do Jiquiriçá;2010;natural.do.mun;7117
1172;2928059;Santa Luzia;Litoral Sul;2010;natural.do.mun;9468
1173;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;natural.do.mun;29548
1174;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;natural.do.mun;22168
1175;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;natural.do.mun;7042
1176;2928000;Santaluz;Sisal;2010;natural.do.mun;27704
1177;2928208;Santana;Bacia do Rio Corrente;2010;natural.do.mun;21100
1178;2928307;Santanópolis;Portal do Sertão;2010;natural.do.mun;7428
1179;2928604;Santo Amaro;Recôncavo;2010;natural.do.mun;45946
1180;2928703;Santo Antônio de Jesus;Recôncavo;2010;natural.do.mun;60013
1181;2928802;Santo Estevão;Portal do Sertão;2010;natural.do.mun;36873
1182;2928901;São Desidério;Bacia do Rio Grande;2010;natural.do.mun;21025
1183;2928950;São Domingos;Sisal;2010;natural.do.mun;7109
1184;2929107;São Felipe;Recôncavo;2010;natural.do.mun;17408
1185;2929008;São Félix;Recôncavo;2010;natural.do.mun;10832
1186;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;natural.do.mun;7422
1187;2929206;São Francisco do Conde;Metropolitano de Salvador;2010;natural.do.mun;22301
1188;2929255;São Gabriel;Irecê;2010;natural.do.mun;14029
1189;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;natural.do.mun;25957
1190;2929354;São José da Vitória;Litoral Sul;2010;natural.do.mun;2949
1191;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;natural.do.mun;7020
1192;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;natural.do.mun;8510
1193;2929503;São Sebastião do Passé;Metropolitano de Salvador;2010;natural.do.mun;32041
1194;2929602;Sapeaçu;Recôncavo;2010;natural.do.mun;12826
1195;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;natural.do.mun;16485
1196;2929750;Saubara;Recôncavo;2010;natural.do.mun;7631
1197;2929800;Saúde;Piemonte da Diamantina;2010;natural.do.mun;8710
1198;2929909;Seabra;Chapada Diamantina;2010;natural.do.mun;33050
1199;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;natural.do.mun;7481
1200;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;natural.do.mun;53659
1201;2930204;Sento Sé;Sertão do São Francisco;2010;natural.do.mun;30566
1202;2930154;Serra do Ramalho;Velho Chico;2010;natural.do.mun;16618
1203;2930303;Serra Dourada;Bacia do Rio Corrente;2010;natural.do.mun;15560
1204;2930402;Serra Preta;Bacia do Jacuípe;2010;natural.do.mun;13143
1205;2930501;Serrinha;Sisal;2010;natural.do.mun;60321
1206;2930600;Serrolândia;Piemonte da Diamantina;2010;natural.do.mun;8971
1207;2930709;Simões Filho;Metropolitano de Salvador;2010;natural.do.mun;54448
1208;2930758;Sítio do Mato;Velho Chico;2010;natural.do.mun;8765
1209;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;natural.do.mun;9373
1210;2930774;Sobradinho;Sertão do São Francisco;2010;natural.do.mun;9088
1211;2930808;Souto Soares;Chapada Diamantina;2010;natural.do.mun;13263
1212;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;natural.do.mun;10015
1213;2931004;Tanhaçu;Sertão Produtivo;2010;natural.do.mun;16208
1214;2931053;Tanque Novo;Sertão Produtivo;2010;natural.do.mun;13927
1215;2931103;Tanquinho;Portal do Sertão;2010;natural.do.mun;6692
1216;2931202;Taperoá;Baixo Sul;2010;natural.do.mun;15169
1217;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;natural.do.mun;12953
1218;2931350;Teixeira de Freitas;Extremo Sul;2010;natural.do.mun;62212
1219;2931400;Teodoro Sampaio;Portal do Sertão;2010;natural.do.mun;6377
1220;2931509;Teofilândia;Sisal;2010;natural.do.mun;17895
1221;2931608;Teolândia;Baixo Sul;2010;natural.do.mun;12265
1222;2931707;Terra Nova;Portal do Sertão;2010;natural.do.mun;10443
1223;2931806;Tremedal;Sudoeste Baiano;2010;natural.do.mun;14612
1224;2931905;Tucano;Sisal;2010;natural.do.mun;43942
1225;2932002;Uauá;Sertão do São Francisco;2010;natural.do.mun;20940
1226;2932101;Ubaíra;Vale do Jiquiriçá;2010;natural.do.mun;15397
1227;2932200;Ubaitaba;Litoral Sul;2010;natural.do.mun;12343
1228;2932309;Ubatã;Médio Rio de Contas;2010;natural.do.mun;18754
1229;2932408;Uibaí;Irecê;2010;natural.do.mun;10287
1230;2932457;Umburanas;Piemonte da Diamantina;2010;natural.do.mun;15063
1231;2932507;Una;Litoral Sul;2010;natural.do.mun;13574
1232;2932606;Urandi;Sertão Produtivo;2010;natural.do.mun;13298
1233;2932705;Uruçuca;Litoral Sul;2010;natural.do.mun;12673
1234;2932804;Utinga;Chapada Diamantina;2010;natural.do.mun;12378
1235;2932903;Valença;Baixo Sul;2010;natural.do.mun;68729
1236;2933000;Valente;Sisal;2010;natural.do.mun;20491
1237;2933059;Várzea da Roça;Bacia do Jacuípe;2010;natural.do.mun;11224
1238;2933109;Várzea do Poço;Bacia do Jacuípe;2010;natural.do.mun;6195
1239;2933158;Várzea Nova;Piemonte da Diamantina;2010;natural.do.mun;8459
1240;2933174;Varzedo;Recôncavo;2010;natural.do.mun;6976
1241;2933208;Vera Cruz;Metropolitano de Salvador;2010;natural.do.mun;20917
1242;2933257;Vereda;Extremo Sul;2010;natural.do.mun;3643
1243;2933307;Vitória da Conquista;Sudoeste Baiano;2010;natural.do.mun;209323
1244;2933406;Wagner;Chapada Diamantina;2010;natural.do.mun;5242
1245;2933455;Wanderley;Bacia do Rio Grande;2010;natural.do.mun;9415
1246;2933505;Wenceslau Guimarães;Baixo Sul;2010;natural.do.mun;16483
1247;2933604;Xique-Xique;Irecê;2010;natural.do.mun;35375
1248;2900108;Abaíra;Chapada Diamantina;1991;não_natural_mun;858
1249;2900207;Abaré;Itaparica;1991;não_natural_mun;1454
1250;2900306;Acajutiba;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1807
1251;2900355;Adustina;Semiárido Nordeste II;1991;não_natural_mun;1875
1252;2900405;Água Fria;Portal do Sertão;1991;não_natural_mun;892
1253;2900603;Aiquara;Médio Rio de Contas;1991;não_natural_mun;2082
1254;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;1991;não_natural_mun;34497
1255;2900801;Alcobaça;Extremo Sul;1991;não_natural_mun;2225
1256;2900900;Almadina;Litoral Sul;1991;não_natural_mun;3148
1257;2901007;Amargosa;Vale do Jiquiriçá;1991;não_natural_mun;4129
1258;2901106;Amélia Rodrigues;Portal do Sertão;1991;não_natural_mun;5198
1259;2901155;América Dourada;Irecê;1991;não_natural_mun;4480
1260;2901205;Anagé;Sudoeste Baiano;1991;não_natural_mun;1173
1261;2901304;Andaraí;Chapada Diamantina;1991;não_natural_mun;1330
1262;2901353;Andorinha;Piemonte Norte do Itapicuru;1991;não_natural_mun;2072
1263;2901403;Angical;Bacia do Rio Grande;1991;não_natural_mun;2662
1264;2901502;Anguera;Portal do Sertão;1991;não_natural_mun;1210
1265;2901601;Antas;Semiárido Nordeste II;1991;não_natural_mun;1609
1266;2901700;Antônio Cardoso;Portal do Sertão;1991;não_natural_mun;215
1267;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;1991;não_natural_mun;3068
1268;2901908;Aporá;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1866
1269;2901957;Apuarema;Médio Rio de Contas;1991;não_natural_mun;985
1270;2902054;Araçás;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1059
1271;2902005;Aracatu;Sudoeste Baiano;1991;não_natural_mun;556
1272;2902104;Araci;Sisal;1991;não_natural_mun;4426
1273;2902203;Aramari;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1155
1274;2902252;Arataca;Litoral Sul;1991;não_natural_mun;4903
1275;2902302;Aratuípe;Baixo Sul;1991;não_natural_mun;1182
1276;2902401;Aurelino Leal;Litoral Sul;1991;não_natural_mun;5987
1277;2902500;Baianópolis;Bacia do Rio Grande;1991;não_natural_mun;1180
1278;2902609;Baixa Grande;Bacia do Jacuípe;1991;não_natural_mun;918
1279;2902658;Banzaê;Semiárido Nordeste II;1991;não_natural_mun;369
1280;2902708;Barra;Velho Chico;1991;não_natural_mun;3561
1281;2902807;Barra da Estiva;Chapada Diamantina;1991;não_natural_mun;1944
1282;2902906;Barra do Choça;Sudoeste Baiano;1991;não_natural_mun;8231
1283;2903003;Barra do Mendes;Irecê;1991;não_natural_mun;1995
1284;2903102;Barra do Rocha;Médio Rio de Contas;1991;não_natural_mun;2498
1285;2903201;Barreiras;Bacia do Rio Grande;1991;não_natural_mun;44863
1286;2903235;Barro Alto;Irecê;1991;não_natural_mun;2888
1287;2903300;Barro Preto/Lomanto Junior;Litoral Sul;1991;não_natural_mun;2672
1288;2903409;Belmonte;Costa do Descobrimento;1991;não_natural_mun;4106
1289;2903508;Belo Campo;Sudoeste Baiano;1991;não_natural_mun;3601
1290;2903607;Biritinga;Sisal;1991;não_natural_mun;1116
1291;2903706;Boa Nova;Médio Rio de Contas;1991;não_natural_mun;725
1292;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;1991;não_natural_mun;1693
1293;2903904;Bom Jesus da Lapa;Velho Chico;1991;não_natural_mun;13866
1294;2903953;Bom Jesus da Serra;Sudoeste Baiano;1991;não_natural_mun;794
1295;2904001;Boninal;Chapada Diamantina;1991;não_natural_mun;762
1296;2904050;Bonito;Chapada Diamantina;1991;não_natural_mun;4448
1297;2904100;Boquira;Bacia do Paramirim;1991;não_natural_mun;1292
1298;2904209;Botuporã;Bacia do Paramirim;1991;não_natural_mun;448
1299;2904308;Brejões;Vale do Jiquiriçá;1991;não_natural_mun;1765
1300;2904407;Brejolândia;Bacia do Rio Corrente;1991;não_natural_mun;773
1301;2904506;Brotas de Macaúbas;Velho Chico;1991;não_natural_mun;772
1302;2904605;Brumado;Sertão Produtivo;1991;não_natural_mun;12144
1303;2904704;Buerarema;Litoral Sul;1991;não_natural_mun;6892
1304;2904753;Buritirama;Bacia do Rio Grande;1991;não_natural_mun;389
1305;2904803;Caatiba;Médio Sudoeste da Bahia;1991;não_natural_mun;1115
1306;2904852;Cabaceiras do Paraguaçu;Recôncavo;1991;não_natural_mun;543
1307;2904902;Cachoeira;Recôncavo;1991;não_natural_mun;4717
1308;2905008;Caculé;Sertão Produtivo;1991;não_natural_mun;2735
1309;2905107;Caém;Piemonte da Diamantina;1991;não_natural_mun;2101
1310;2905156;Caetanos;Sudoeste Baiano;1991;não_natural_mun;402
1311;2905206;Caetité;Sertão Produtivo;1991;não_natural_mun;3761
1312;2905305;Cafarnaum;Irecê;1991;não_natural_mun;2257
1313;2905404;Cairu;Baixo Sul;1991;não_natural_mun;1344
1314;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;1991;não_natural_mun;1469
1315;2905602;Camacan;Litoral Sul;1991;não_natural_mun;15927
1316;2905701;Camaçari;Metropolitano de Salvador;1991;não_natural_mun;61095
1317;2905800;Camamu;Baixo Sul;1991;não_natural_mun;5106
1318;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;1991;não_natural_mun;2424
1319;2906006;Campo Formoso;Piemonte Norte do Itapicuru;1991;não_natural_mun;5360
1320;2906105;Canápolis;Bacia do Rio Corrente;1991;não_natural_mun;353
1321;2906204;Canarana;Irecê;1991;não_natural_mun;5409
1322;2906303;Canavieiras;Litoral Sul;1991;não_natural_mun;4796
1323;2906402;Candeal;Sisal;1991;não_natural_mun;754
1324;2906501;Candeias;Metropolitano de Salvador;1991;não_natural_mun;19963
1325;2906600;Candiba;Sertão Produtivo;1991;não_natural_mun;1172
1326;2906709;Cândido Sales;Sudoeste Baiano;1991;não_natural_mun;4236
1327;2906808;Cansanção;Sisal;1991;não_natural_mun;3111
1328;2906824;Canudos;Sertão do São Francisco;1991;não_natural_mun;2109
1329;2906857;Capela do Alto Alegre;Bacia do Jacuípe;1991;não_natural_mun;675
1330;2906873;Capim Grosso;Bacia do Jacuípe;1991;não_natural_mun;5472
1331;2906899;Caraíbas;Sudoeste Baiano;1991;não_natural_mun;1069
1332;2906907;Caravelas;Extremo Sul;1991;não_natural_mun;2527
1333;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1496
1334;2907103;Carinhanha;Velho Chico;1991;não_natural_mun;5688
1335;2907202;Casa Nova;Sertão do São Francisco;1991;não_natural_mun;5871
1336;2907301;Castro Alves;Recôncavo;1991;não_natural_mun;2721
1337;2907400;Catolândia;Bacia do Rio Grande;1991;não_natural_mun;371
1338;2907509;Catu;Litoral Norte e Agreste Baiano;1991;não_natural_mun;7907
1339;2907558;Caturama;Bacia do Paramirim;1991;não_natural_mun;867
1340;2907608;Central;Irecê;1991;não_natural_mun;2600
1341;2907707;Chorrochó;Itaparica;1991;não_natural_mun;584
1342;2907806;Cícero Dantas;Semiárido Nordeste II;1991;não_natural_mun;3689
1343;2907905;Cipó;Semiárido Nordeste II;1991;não_natural_mun;2734
1344;2908002;Coaraci;Litoral Sul;1991;não_natural_mun;6012
1345;2908101;Côcos;Bacia do Rio Corrente;1991;não_natural_mun;691
1346;2908200;Conceição da Feira;Portal do Sertão;1991;não_natural_mun;2182
1347;2908309;Conceição do Almeida;Recôncavo;1991;não_natural_mun;2253
1348;2908408;Conceição do Coité;Sisal;1991;não_natural_mun;5319
1349;2908507;Conceição do Jacuípe;Portal do Sertão;1991;não_natural_mun;6013
1350;2908606;Conde;Litoral Norte e Agreste Baiano;1991;não_natural_mun;721
1351;2908705;Condeúba;Sudoeste Baiano;1991;não_natural_mun;1663
1352;2908804;Contendas do Sincorá;Sertão Produtivo;1991;não_natural_mun;824
1353;2908903;Coração de Maria;Portal do Sertão;1991;não_natural_mun;1275
1354;2909000;Cordeiros;Sudoeste Baiano;1991;não_natural_mun;1185
1355;2909109;Coribe;Bacia do Rio Corrente;1991;não_natural_mun;1072
1356;2909208;Coronel João Sá;Semiárido Nordeste II;1991;não_natural_mun;768
1357;2909307;Correntina;Bacia do Rio Corrente;1991;não_natural_mun;3532
1358;2909406;Cotegipe;Bacia do Rio Grande;1991;não_natural_mun;1727
1359;2909505;Cravolândia;Vale do Jiquiriçá;1991;não_natural_mun;728
1360;2909604;Crisópolis;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1497
1361;2909703;Cristópolis;Bacia do Rio Grande;1991;não_natural_mun;1635
1362;2909802;Cruz das Almas;Recôncavo;1991;não_natural_mun;10160
1363;2909901;Curaçá;Sertão do São Francisco;1991;não_natural_mun;3060
1364;2910008;Dário Meira;Médio Rio de Contas;1991;não_natural_mun;2776
1365;2910057;Dias d'Ávila;Metropolitano de Salvador;1991;não_natural_mun;19804
1366;2910107;Dom Basílio;Sertão Produtivo;1991;não_natural_mun;340
1367;2910206;Dom Macedo Costa;Recôncavo;1991;não_natural_mun;472
1368;2910305;Elísio Medrado;Vale do Jiquiriçá;1991;não_natural_mun;1322
1369;2910404;Encruzilhada;Sudoeste Baiano;1991;não_natural_mun;1319
1370;2910503;Entre Rios;Litoral Norte e Agreste Baiano;1991;não_natural_mun;5767
1371;2900504;Érico Cardoso;Bacia do Paramirim;1991;não_natural_mun;220
1372;2910602;Esplanada;Litoral Norte e Agreste Baiano;1991;não_natural_mun;5860
1373;2910701;Euclides da Cunha;Semiárido Nordeste II;1991;não_natural_mun;5955
1374;2910727;Eunápolis;Costa do Descobrimento;1991;não_natural_mun;37478
1375;2910750;Fátima;Semiárido Nordeste II;1991;não_natural_mun;1577
1376;2910776;Feira da Mata;Velho Chico;1991;não_natural_mun;832
1377;2910800;Feira de Santana;Portal do Sertão;1991;não_natural_mun;142891
1378;2910859;Filadélfia;Piemonte Norte do Itapicuru;1991;não_natural_mun;3326
1379;2910909;Firmino Alves;Médio Sudoeste da Bahia;1991;não_natural_mun;1952
1380;2911006;Floresta Azul;Litoral Sul;1991;não_natural_mun;3450
1381;2911105;Formosa do Rio Preto;Bacia do Rio Grande;1991;não_natural_mun;1785
1382;2911204;Gandu;Baixo Sul;1991;não_natural_mun;8530
1383;2911253;Gavião;Bacia do Jacuípe;1991;não_natural_mun;408
1384;2911303;Gentio do Ouro;Irecê;1991;não_natural_mun;748
1385;2911402;Glória;Itaparica;1991;não_natural_mun;1444
1386;2911501;Gongogi;Médio Rio de Contas;1991;não_natural_mun;3743
1387;2911600;Governador Mangabeira;Recôncavo;1991;não_natural_mun;3002
1388;2911659;Guajeru;Sudoeste Baiano;1991;não_natural_mun;330
1389;2911709;Guanambi;Sertão Produtivo;1991;não_natural_mun;17287
