;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;situacao_conjugal;total_civil
1505;2921054;Matina;Velho Chico;2010;separado_jud;52
1506;2921104;Medeiros Neto;Extremo Sul;2010;separado_jud;293
1507;2921203;Miguel Calmon;Piemonte da Diamantina;2010;separado_jud;272
1508;2921302;Milagres;Vale do Jiquiriçá;2010;separado_jud;22
1509;2921401;Mirangaba;Piemonte da Diamantina;2010;separado_jud;142
1510;2921450;Mirante;Sudoeste Baiano;2010;separado_jud;52
1511;2921500;Monte Santo;Sisal;2010;separado_jud;268
1512;2921609;Morpará;Velho Chico;2010;separado_jud;87
1513;2921708;Morro do Chapéu;Chapada Diamantina;2010;separado_jud;287
1514;2921807;Mortugaba;Sudoeste Baiano;2010;separado_jud;43
1515;2921906;Mucugê;Chapada Diamantina;2010;separado_jud;155
1516;2922003;Mucuri;Extremo Sul;2010;separado_jud;295
1517;2922052;Mulungu do Morro;Irecê;2010;separado_jud;98
1518;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;separado_jud;164
1519;2922201;Muniz Ferreira;Recôncavo;2010;separado_jud;27
1520;2922250;Muquém do São Francisco;Velho Chico;2010;separado_jud;35
1521;2922300;Muritiba;Recôncavo;2010;separado_jud;308
1522;2922409;Mutuípe;Vale do Jiquiriçá;2010;separado_jud;152
1523;2922508;Nazaré;Recôncavo;2010;separado_jud;55
1524;2922607;Nilo Peçanha;Baixo Sul;2010;separado_jud;20
1525;2922656;Nordestina;Sisal;2010;separado_jud;82
1526;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;separado_jud;118
1527;2922730;Nova Fátima;Bacia do Jacuípe;2010;separado_jud;94
1528;2922755;Nova Ibiá;Médio Rio de Contas;2010;separado_jud;27
1529;2922805;Nova Itarana;Vale do Jiquiriçá;2010;separado_jud;32
1530;2922854;Nova Redenção;Chapada Diamantina;2010;separado_jud;65
1531;2922904;Nova Soure;Semiárido Nordeste II;2010;separado_jud;151
1532;2923001;Nova Viçosa;Extremo Sul;2010;separado_jud;298
1533;2923035;Novo Horizonte;Chapada Diamantina;2010;separado_jud;42
1534;2923050;Novo Triunfo;Semiárido Nordeste II;2010;separado_jud;37
1535;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;separado_jud;290
1536;2923209;Oliveira dos Brejinhos;Velho Chico;2010;separado_jud;103
1537;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;separado_jud;35
1538;2923357;Ourolândia;Piemonte da Diamantina;2010;separado_jud;81
1539;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;separado_jud;80
1540;2923506;Palmeiras;Chapada Diamantina;2010;separado_jud;56
1541;2923605;Paramirim;Bacia do Paramirim;2010;separado_jud;205
1542;2923704;Paratinga;Velho Chico;2010;separado_jud;141
1543;2923803;Paripiranga;Semiárido Nordeste II;2010;separado_jud;148
1544;2923902;Pau Brasil;Litoral Sul;2010;separado_jud;32
1545;2924009;Paulo Afonso;Itaparica;2010;separado_jud;1525
1546;2924058;Pé de Serra;Bacia do Jacuípe;2010;separado_jud;121
1547;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;separado_jud;23
1548;2924207;Pedro Alexandre;Semiárido Nordeste II;2010;separado_jud;56
1549;2924306;Piatã;Chapada Diamantina;2010;separado_jud;161
1550;2924405;Pilão Arcado;Sertão do São Francisco;2010;separado_jud;401
1551;2924504;Pindaí;Sertão Produtivo;2010;separado_jud;127
1552;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;separado_jud;245
1553;2924652;Pintadas;Bacia do Jacuípe;2010;separado_jud;48
1554;2924678;Piraí do Norte;Baixo Sul;2010;separado_jud;25
1555;2924702;Piripá;Sudoeste Baiano;2010;separado_jud;101
1556;2924801;Piritiba;Piemonte do Paraguaçu;2010;separado_jud;176
1557;2924900;Planaltino;Vale do Jiquiriçá;2010;separado_jud;41
1558;2925006;Planalto;Sudoeste Baiano;2010;separado_jud;76
1559;2925105;Poções;Sudoeste Baiano;2010;separado_jud;459
1560;2925204;Pojuca;Metropolitano de Salvador;2010;separado_jud;154
1561;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;separado_jud;42
1562;2925303;Porto Seguro;Costa do Descobrimento;2010;separado_jud;1338
1563;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;separado_jud;73
1564;2925501;Prado;Extremo Sul;2010;separado_jud;241
1565;2925600;Presidente Dutra;Irecê;2010;separado_jud;63
1566;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2010;separado_jud;80
1567;2925758;Presidente Tancredo Neves;Baixo Sul;2010;separado_jud;64
1568;2925808;Queimadas;Sisal;2010;separado_jud;106
1569;2925907;Quijingue;Sisal;2010;separado_jud;112
1570;2925931;Quixabeira;Bacia do Jacuípe;2010;separado_jud;21
1571;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;separado_jud;134
1572;2926004;Remanso;Sertão do São Francisco;2010;separado_jud;501
1573;2926103;Retirolândia;Sisal;2010;separado_jud;108
1574;2926202;Riachão das Neves;Bacia do Rio Grande;2010;separado_jud;267
1575;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;separado_jud;461
1576;2926400;Riacho de Santana;Velho Chico;2010;separado_jud;141
1577;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;separado_jud;38
1578;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;separado_jud;361
1579;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;separado_jud;66
1580;2926707;Rio de Contas;Chapada Diamantina;2010;separado_jud;72
1581;2926806;Rio do Antônio;Sertão Produtivo;2010;separado_jud;128
1582;2926905;Rio do Pires;Bacia do Paramirim;2010;separado_jud;68
1583;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;separado_jud;197
1584;2927101;Rodelas;Itaparica;2010;separado_jud;128
1585;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;separado_jud;292
1586;2927309;Salinas da Margarida;Recôncavo;2010;separado_jud;58
1587;2927408;Salvador;Metropolitano de Salvador;2010;separado_jud;29499
1588;2927507;Santa Bárbara;Portal do Sertão;2010;separado_jud;221
1589;2927606;Santa Brígida;Semiárido Nordeste II;2010;separado_jud;54
1590;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;separado_jud;239
1591;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;separado_jud;41
1592;2927903;Santa Inês;Vale do Jiquiriçá;2010;separado_jud;91
1593;2928059;Santa Luzia;Litoral Sul;2010;separado_jud;21
1594;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;separado_jud;278
1595;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;separado_jud;183
1596;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;separado_jud;117
1597;2928000;Santaluz;Sisal;2010;separado_jud;215
1598;2928208;Santana;Bacia do Rio Corrente;2010;separado_jud;158
1599;2928307;Santanópolis;Portal do Sertão;2010;separado_jud;83
1600;2928604;Santo Amaro;Recôncavo;2010;separado_jud;484
1601;2928703;Santo Antônio de Jesus;Recôncavo;2010;separado_jud;957
1602;2928802;Santo Estevão;Portal do Sertão;2010;separado_jud;442
1603;2928901;São Desidério;Bacia do Rio Grande;2010;separado_jud;208
1604;2928950;São Domingos;Sisal;2010;separado_jud;80
1605;2929107;São Felipe;Recôncavo;2010;separado_jud;75
1606;2929008;São Félix;Recôncavo;2010;separado_jud;142
1607;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;separado_jud;125
1608;2929206;São Francisco do Conde;Metropolitano de Salvador;2010;separado_jud;216
1609;2929255;São Gabriel;Irecê;2010;separado_jud;91
1610;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;separado_jud;281
1611;2929354;São José da Vitória;Litoral Sul;2010;separado_jud;44
1612;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;separado_jud;91
1613;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;separado_jud;42
1614;2929503;São Sebastião do Passé;Metropolitano de Salvador;2010;separado_jud;236
1615;2929602;Sapeaçu;Recôncavo;2010;separado_jud;154
1616;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;separado_jud;151
1617;2929750;Saubara;Recôncavo;2010;separado_jud;56
1618;2929800;Saúde;Piemonte da Diamantina;2010;separado_jud;68
1619;2929909;Seabra;Chapada Diamantina;2010;separado_jud;360
1620;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;separado_jud;78
1621;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;separado_jud;1316
1622;2930204;Sento Sé;Sertão do São Francisco;2010;separado_jud;332
1623;2930154;Serra do Ramalho;Velho Chico;2010;separado_jud;93
1624;2930303;Serra Dourada;Bacia do Rio Corrente;2010;separado_jud;100
1625;2930402;Serra Preta;Bacia do Jacuípe;2010;separado_jud;112
1626;2930501;Serrinha;Sisal;2010;separado_jud;915
1627;2930600;Serrolândia;Piemonte da Diamantina;2010;separado_jud;55
1628;2930709;Simões Filho;Metropolitano de Salvador;2010;separado_jud;947
1629;2930758;Sítio do Mato;Velho Chico;2010;separado_jud;78
1630;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;separado_jud;72
1631;2930774;Sobradinho;Sertão do São Francisco;2010;separado_jud;188
1632;2930808;Souto Soares;Chapada Diamantina;2010;separado_jud;74
1633;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;separado_jud;28
1634;2931004;Tanhaçu;Sertão Produtivo;2010;separado_jud;105
1635;2931053;Tanque Novo;Sertão Produtivo;2010;separado_jud;96
1636;2931103;Tanquinho;Portal do Sertão;2010;separado_jud;80
1637;2931202;Taperoá;Baixo Sul;2010;separado_jud;35
1638;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;separado_jud;87
1639;2931350;Teixeira de Freitas;Extremo Sul;2010;separado_jud;1545
1640;2931400;Teodoro Sampaio;Portal do Sertão;2010;separado_jud;76
1641;2931509;Teofilândia;Sisal;2010;separado_jud;100
1642;2931608;Teolândia;Baixo Sul;2010;separado_jud;31
1643;2931707;Terra Nova;Portal do Sertão;2010;separado_jud;46
1644;2931806;Tremedal;Sudoeste Baiano;2010;separado_jud;161
1645;2931905;Tucano;Sisal;2010;separado_jud;500
1646;2932002;Uauá;Sertão do São Francisco;2010;separado_jud;151
1647;2932101;Ubaíra;Vale do Jiquiriçá;2010;separado_jud;98
1648;2932200;Ubaitaba;Litoral Sul;2010;separado_jud;143
1649;2932309;Ubatã;Médio Rio de Contas;2010;separado_jud;97
1650;2932408;Uibaí;Irecê;2010;separado_jud;56
1651;2932457;Umburanas;Piemonte da Diamantina;2010;separado_jud;85
1652;2932507;Una;Litoral Sul;2010;separado_jud;116
1653;2932606;Urandi;Sertão Produtivo;2010;separado_jud;195
1654;2932705;Uruçuca;Litoral Sul;2010;separado_jud;50
1655;2932804;Utinga;Chapada Diamantina;2010;separado_jud;53
1656;2932903;Valença;Baixo Sul;2010;separado_jud;513
1657;2933000;Valente;Sisal;2010;separado_jud;169
1658;2933059;Várzea da Roça;Bacia do Jacuípe;2010;separado_jud;106
1659;2933109;Várzea do Poço;Bacia do Jacuípe;2010;separado_jud;102
1660;2933158;Várzea Nova;Piemonte da Diamantina;2010;separado_jud;81
1661;2933174;Varzedo;Recôncavo;2010;separado_jud;72
1662;2933208;Vera Cruz;Metropolitano de Salvador;2010;separado_jud;367
1663;2933257;Vereda;Extremo Sul;2010;separado_jud;69
1664;2933307;Vitória da Conquista;Sudoeste Baiano;2010;separado_jud;3932
1665;2933406;Wagner;Chapada Diamantina;2010;separado_jud;52
1666;2933455;Wanderley;Bacia do Rio Grande;2010;separado_jud;21
1667;2933505;Wenceslau Guimarães;Baixo Sul;2010;separado_jud;64
1668;2933604;Xique-Xique;Irecê;2010;separado_jud;510
1669;2900108;Abaíra;Chapada Diamantina;2000;Divorciado;29
1670;2900207;Abaré;Itaparica;2000;Divorciado;54
1671;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;Divorciado;69
1672;2900355;Adustina;Semiárido Nordeste II;2000;Divorciado;19
1673;2900405;Água Fria;Portal do Sertão;2000;Divorciado;13
1674;2900603;Aiquara;Médio Rio de Contas;2000;Divorciado;23
1675;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;Divorciado;1304
1676;2900801;Alcobaça;Extremo Sul;2000;Divorciado;142
1677;2900900;Almadina;Litoral Sul;2000;Divorciado;18
1678;2901007;Amargosa;Vale do Jiquiriçá;2000;Divorciado;302
1679;2901106;Amélia Rodrigues;Portal do Sertão;2000;Divorciado;167
1680;2901155;América Dourada;Irecê;2000;Divorciado;6
1681;2901205;Anagé;Sudoeste Baiano;2000;Divorciado;84
1682;2901304;Andaraí;Chapada Diamantina;2000;Divorciado;6
1683;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;Divorciado;49
1684;2901403;Angical;Bacia do Rio Grande;2000;Divorciado;110
1685;2901502;Anguera;Portal do Sertão;2000;Divorciado;7
1686;2901601;Antas;Semiárido Nordeste II;2000;Divorciado;148
1687;2901700;Antônio Cardoso;Portal do Sertão;2000;Divorciado;29
1688;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;Divorciado;25
1689;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;Divorciado;61
1690;2901957;Apuarema;Médio Rio de Contas;2000;Divorciado;12
1691;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;Divorciado;14
1692;2902005;Aracatu;Sudoeste Baiano;2000;Divorciado;30
1693;2902104;Araci;Sisal;2000;Divorciado;197
1694;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;Divorciado;37
1695;2902252;Arataca;Litoral Sul;2000;Divorciado;33
1696;2902302;Aratuípe;Baixo Sul;2000;Divorciado;21
1697;2902401;Aurelino Leal;Litoral Sul;2000;Divorciado;29
1698;2902500;Baianópolis;Bacia do Rio Grande;2000;Divorciado;15
1699;2902609;Baixa Grande;Bacia do Jacuípe;2000;Divorciado;73
1700;2902658;Banzaê;Semiárido Nordeste II;2000;Divorciado;47
1701;2902708;Barra;Velho Chico;2000;Divorciado;175
1702;2902807;Barra da Estiva;Chapada Diamantina;2000;Divorciado;82
1703;2902906;Barra do Choça;Sudoeste Baiano;2000;Divorciado;50
1704;2903003;Barra do Mendes;Irecê;2000;Divorciado;81
1705;2903102;Barra do Rocha;Médio Rio de Contas;2000;Divorciado;9
1706;2903201;Barreiras;Bacia do Rio Grande;2000;Divorciado;940
1707;2903235;Barro Alto;Irecê;2000;Divorciado;75
1708;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;Divorciado;42
1709;2903276;Barrocas;Sisal;2000;Divorciado;NA
1710;2903409;Belmonte;Costa do Descobrimento;2000;Divorciado;68
1711;2903508;Belo Campo;Sudoeste Baiano;2000;Divorciado;111
1712;2903607;Biritinga;Sisal;2000;Divorciado;21
1713;2903706;Boa Nova;Médio Rio de Contas;2000;Divorciado;58
1714;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;Divorciado;33
1715;2903904;Bom Jesus da Lapa;Velho Chico;2000;Divorciado;229
1716;2903953;Bom Jesus da Serra;Sudoeste Baiano;2000;Divorciado;14
1717;2904001;Boninal;Chapada Diamantina;2000;Divorciado;17
1718;2904050;Bonito;Chapada Diamantina;2000;Divorciado;19
1719;2904100;Boquira;Bacia do Paramirim;2000;Divorciado;44
1720;2904209;Botuporã;Bacia do Paramirim;2000;Divorciado;10
1721;2904308;Brejões;Vale do Jiquiriçá;2000;Divorciado;86
1722;2904407;Brejolândia;Bacia do Rio Corrente;2000;Divorciado;66
1723;2904506;Brotas de Macaúbas;Velho Chico;2000;Divorciado;61
1724;2904605;Brumado;Sertão Produtivo;2000;Divorciado;346
1725;2904704;Buerarema;Litoral Sul;2000;Divorciado;78
1726;2904753;Buritirama;Bacia do Rio Grande;2000;Divorciado;74
1727;2904803;Caatiba;Médio Sudoeste da Bahia;2000;Divorciado;12
1728;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;Divorciado;22
1729;2904902;Cachoeira;Recôncavo;2000;Divorciado;179
1730;2905008;Caculé;Sertão Produtivo;2000;Divorciado;100
1731;2905107;Caém;Piemonte da Diamantina;2000;Divorciado;39
1732;2905156;Caetanos;Sudoeste Baiano;2000;Divorciado;11
1733;2905206;Caetité;Sertão Produtivo;2000;Divorciado;130
1734;2905305;Cafarnaum;Irecê;2000;Divorciado;46
1735;2905404;Cairu;Baixo Sul;2000;Divorciado;28
1736;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;Divorciado;9
1737;2905602;Camacan;Litoral Sul;2000;Divorciado;116
1738;2905701;Camaçari;Metropolitano de Salvador;2000;Divorciado;1408
1739;2905800;Camamu;Baixo Sul;2000;Divorciado;55
1740;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;Divorciado;14
1741;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;Divorciado;349
1742;2906105;Canápolis;Bacia do Rio Corrente;2000;Divorciado;NA
1743;2906204;Canarana;Irecê;2000;Divorciado;24
1744;2906303;Canavieiras;Litoral Sul;2000;Divorciado;210
1745;2906402;Candeal;Sisal;2000;Divorciado;32
1746;2906501;Candeias;Metropolitano de Salvador;2000;Divorciado;648
1747;2906600;Candiba;Sertão Produtivo;2000;Divorciado;57
1748;2906709;Cândido Sales;Sudoeste Baiano;2000;Divorciado;243
1749;2906808;Cansanção;Sisal;2000;Divorciado;175
1750;2906824;Canudos;Sertão do São Francisco;2000;Divorciado;70
1751;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;Divorciado;52
1752;2906873;Capim Grosso;Bacia do Jacuípe;2000;Divorciado;149
1753;2906899;Caraíbas;Sudoeste Baiano;2000;Divorciado;42
1754;2906907;Caravelas;Extremo Sul;2000;Divorciado;133
1755;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;Divorciado;18
1756;2907103;Carinhanha;Velho Chico;2000;Divorciado;68
1757;2907202;Casa Nova;Sertão do São Francisco;2000;Divorciado;204
1758;2907301;Castro Alves;Recôncavo;2000;Divorciado;125
1759;2907400;Catolândia;Bacia do Rio Grande;2000;Divorciado;NA
1760;2907509;Catu;Litoral Norte e Agreste Baiano;2000;Divorciado;458
1761;2907558;Caturama;Bacia do Paramirim;2000;Divorciado;41
1762;2907608;Central;Irecê;2000;Divorciado;69
1763;2907707;Chorrochó;Itaparica;2000;Divorciado;17
1764;2907806;Cícero Dantas;Semiárido Nordeste II;2000;Divorciado;147
1765;2907905;Cipó;Semiárido Nordeste II;2000;Divorciado;36
1766;2908002;Coaraci;Litoral Sul;2000;Divorciado;161
1767;2908101;Côcos;Bacia do Rio Corrente;2000;Divorciado;14
1768;2908200;Conceição da Feira;Portal do Sertão;2000;Divorciado;234
1769;2908309;Conceição do Almeida;Recôncavo;2000;Divorciado;59
1770;2908408;Conceição do Coité;Sisal;2000;Divorciado;486
1771;2908507;Conceição do Jacuípe;Portal do Sertão;2000;Divorciado;199
1772;2908606;Conde;Litoral Norte e Agreste Baiano;2000;Divorciado;88
1773;2908705;Condeúba;Sudoeste Baiano;2000;Divorciado;18
1774;2908804;Contendas do Sincorá;Sertão Produtivo;2000;Divorciado;5
1775;2908903;Coração de Maria;Portal do Sertão;2000;Divorciado;23
1776;2909000;Cordeiros;Sudoeste Baiano;2000;Divorciado;12
1777;2909109;Coribe;Bacia do Rio Corrente;2000;Divorciado;37
1778;2909208;Coronel João Sá;Semiárido Nordeste II;2000;Divorciado;6
1779;2909307;Correntina;Bacia do Rio Corrente;2000;Divorciado;168
1780;2909406;Cotegipe;Bacia do Rio Grande;2000;Divorciado;54
1781;2909505;Cravolândia;Vale do Jiquiriçá;2000;Divorciado;4
1782;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;Divorciado;84
1783;2909703;Cristópolis;Bacia do Rio Grande;2000;Divorciado;35
1784;2909802;Cruz das Almas;Recôncavo;2000;Divorciado;530
1785;2909901;Curaçá;Sertão do São Francisco;2000;Divorciado;270
1786;2910008;Dário Meira;Médio Rio de Contas;2000;Divorciado;NA
1787;2910057;Dias D'Ávila;Metropolitano de Salvador;2000;Divorciado;609
1788;2910107;Dom Basílio;Sertão Produtivo;2000;Divorciado;4
1789;2910206;Dom Macedo Costa;Recôncavo;2000;Divorciado;15
1790;2910305;Elísio Medrado;Vale do Jiquiriçá;2000;Divorciado;58
1791;2910404;Encruzilhada;Sudoeste Baiano;2000;Divorciado;118
1792;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;Divorciado;153
1793;2900504;Érico Cardoso;Bacia do Paramirim;2000;Divorciado;49
1794;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;Divorciado;87
1795;2910701;Euclides da Cunha;Semiárido Nordeste II;2000;Divorciado;276
1796;2910727;Eunápolis;Costa do Descobrimento;2000;Divorciado;715
1797;2910750;Fátima;Semiárido Nordeste II;2000;Divorciado;39
1798;2910776;Feira da Mata;Velho Chico;2000;Divorciado;4
1799;2910800;Feira de Santana;Portal do Sertão;2000;Divorciado;5319
1800;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;Divorciado;71
1801;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;Divorciado;25
1802;2911006;Floresta Azul;Litoral Sul;2000;Divorciado;46
1803;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;Divorciado;16
1804;2911204;Gandu;Baixo Sul;2000;Divorciado;93
1805;2911253;Gavião;Bacia do Jacuípe;2000;Divorciado;6
1806;2911303;Gentio do Ouro;Irecê;2000;Divorciado;23
1807;2911402;Glória;Itaparica;2000;Divorciado;65
1808;2911501;Gongogi;Médio Rio de Contas;2000;Divorciado;7
1809;2911600;Governador Mangabeira;Recôncavo;2000;Divorciado;104
1810;2911659;Guajeru;Sudoeste Baiano;2000;Divorciado;13
1811;2911709;Guanambi;Sertão Produtivo;2000;Divorciado;431
1812;2911808;Guaratinga;Costa do Descobrimento;2000;Divorciado;78
1813;2911857;Heliópolis;Semiárido Nordeste II;2000;Divorciado;10
1814;2911907;Iaçu;Piemonte do Paraguaçu;2000;Divorciado;214
1815;2912004;Ibiassucê;Sertão Produtivo;2000;Divorciado;34
1816;2912103;Ibicaraí;Litoral Sul;2000;Divorciado;164
